"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"tmean7",-0.680377955896148,-0.238343487150688,0.560557120677522,-0.87459083279483,0.284280389829413,0.621031426341052,0.445546266169919,0.178991209434828,-0.0560557449197409,0.0444028813456358,0.253396486597613,0.668870540673022,0.386904317332703,0.319373272340377,0.297598233221594,0.9390814373734,0.950765409284291,0.958351417387534,0.963461840618229,0.960730411969986,0.976843380228986,0.990801367223897,0.979031962030784,0.984434057076986,0.986015163456987,0.964509753572416,0.936153156060279,0.932251108044176,0.965578882238439,0.938820566091047,0.961580421519583,0.995005859232374,0.98434626364258,0.953770217237139,0.884060209929259,0.97700665137572,0.971446780784558,0.955136511231297,0.979909162361208,0.992295279997393,0.984536767967426,1,0.998580655296543,0.980924617384969,0.947501405725331,0.378787574087772,0.0447940707345344,0.413427872724647,0.506040167252143,0.0423566650451139,0.274843572307024,0.797824461604957,0.463624890993003,0.452627565843673,0.39787115939662,0.444158001868243,0.983197474937441,0.991873083671384,0.996805797503163,0.520252862005305,0.444158001868243,0.983197474937441,0.991873083671383,0.996805797503163,0.520252862005305,-0.528308506937385,-0.406681536877973,-0.121150133067072,-0.185842469773118,-0.0992618657196479,-0.433472120202037,-0.0992618657196479,-0.539416909477491,-0.0572910096576234,0.264798188110791
"tmean8",-0.678837802582189,-0.214956976206657,0.54468229526657,-0.862928362727296,0.252395795544166,0.615725784352568,0.424739999390483,0.151925803437302,-0.0738557659735652,0.0368187852904432,0.243749047991665,0.649010321987933,0.377796848933893,0.29318293095991,0.2731246402242,0.932474491373557,0.940608963127418,0.952781152739756,0.958441371557895,0.960392446637404,0.971390084916036,0.988886894638673,0.979849397423028,0.985022923859923,0.984315855563345,0.954508072571601,0.939594360014375,0.932991295619909,0.963063019249073,0.937761607506591,0.960591787050086,0.99396843792987,0.986220901034208,0.958427699031476,0.894376372225138,0.968351797749269,0.968122931860845,0.952984149861243,0.976217293732931,0.991556098772018,0.981402528285752,0.998580655296543,1,0.983807113560124,0.952947651877184,0.36873951307266,0.0728952426997962,0.430030274613848,0.510167961799746,0.041061279871444,0.285628427567435,0.798956087473744,0.466825835853972,0.464369647286841,0.42286429005347,0.417358992886937,0.979409505586982,0.992298546386516,0.995272580084424,0.533085529470965,0.417358992886937,0.979409505586982,0.992298546386516,0.995272580084425,0.533085529470965,-0.514562610678644,-0.406550988397879,-0.140887670622331,-0.185819398298365,-0.112461736450117,-0.414852378883422,-0.112461736450117,-0.564408292856611,-0.0535992022487563,0.296650398484534
"tmean9",-0.743705888020311,-0.102953632354059,0.470650202761014,-0.81704208180161,0.15705940837967,0.669909816062737,0.391672624314154,0.0505343793073309,-0.218372135627151,-0.0708186595552305,0.135623217796262,0.63106678190278,0.367712868414136,0.190503294117834,0.153341575299537,0.904268720013506,0.894829819361245,0.934606257562164,0.919059376388267,0.928874686910491,0.957995283264344,0.98083901201611,0.964239018431123,0.982908661022848,0.985887703731504,0.92060067934707,0.891404491565436,0.932321174065237,0.978605334537025,0.954047482351833,0.961841904627909,0.969433280638297,0.970038953167071,0.988956959836674,0.948084096916939,0.936272076466974,0.919713752347807,0.944258448509914,0.967090413209189,0.98420984239113,0.97568794584921,0.980924617384969,0.983807113560124,1,0.985728157752857,0.34602571078415,0.0641167290303638,0.474680478111445,0.63741073628558,0.122410513240796,0.322466445460571,0.742787280215807,0.458132323179711,0.554837262309655,0.536926572781045,0.305852486714639,0.957937547344894,0.991733619349551,0.984964486353642,0.595427618232706,0.305852486714639,0.957937547344894,0.991733619349552,0.984964486353642,0.595427618232706,-0.588895534644289,-0.368897358437895,-0.130031887462966,-0.178695391297406,-0.104946119618569,-0.388364514001328,-0.104946119618569,-0.552406161579442,-0.0601536985082407,0.285491724496086
"tmean10",-0.787982781684335,0.0429786622502391,0.368116547400043,-0.766764714678377,0.0845725321443197,0.644404784601045,0.380258649265911,-0.029357440260224,-0.355174377616771,-0.225749232549385,-0.022181039834855,0.582108307008299,0.38991942029432,0.0978981679450757,0.00931002740192857,0.840967151704681,0.841797430130358,0.87027001005348,0.86196309201999,0.865419790032292,0.911990057928916,0.953797351315237,0.94131501321969,0.957376815826396,0.968571238277648,0.888554164214979,0.837382824977146,0.876971257008589,0.954879135307521,0.971382361851663,0.967474951129118,0.931696674459181,0.933547157141752,0.984103839089133,0.984257639628433,0.888673948092422,0.864580965793389,0.884130771698259,0.927850793872214,0.961146419157301,0.956783215751882,0.947501405725331,0.952947651877184,0.985728157752857,1,0.396184517921246,0.0577818488385511,0.469250118720317,0.697493502834272,0.259035976907537,0.452756525679451,0.689060395973652,0.411344903001338,0.598907438109655,0.642068092213992,0.180634644350054,0.911493994311206,0.971757425866915,0.95247962224634,0.664751804707144,0.180634644350054,0.911493994311207,0.971757425866915,0.95247962224634,0.664751804707144,-0.575563119886213,-0.374321605545695,-0.15129466507181,-0.082185134838452,-0.103219624838257,-0.396462890232146,-0.103219624838257,-0.498134483715555,0.0282708163423245,0.287925581120435
"dtr1",-0.104326194657265,0.173016066184369,0.132260410585417,-0.0998660832737129,0.322799948710097,-0.161876121983889,0.687857016099477,0.509577212477598,-0.128751075345324,-0.369481602311071,-0.399358995033712,0.435588712926668,0.64110971398199,0.503437099585801,-0.0973362368636003,0.115172213530512,0.24185506965931,0.146771701043221,0.211769509351372,0.139955557473818,0.262061800869687,0.309314704336451,0.294238128882562,0.323271294508447,0.42160256932268,0.53362417414454,0.362319201214009,0.102668050592062,0.229515076690765,0.553257790312902,0.506887915675291,0.4255697941756,0.419210341827558,0.355761541631497,0.363039499877141,0.349855233795278,0.312280677268716,0.124143212670592,0.225099501621685,0.367524731785003,0.398378210100999,0.378787574087772,0.36873951307266,0.34602571078415,0.396184517921246,1,0.275430754119904,-0.0604485489630122,0.157695544901329,0.738044661072429,0.773936181167592,0.596195107876536,0.469097362912501,0.268092573019726,0.137656747112009,0.285666025557789,0.242269415898364,0.395650274020654,0.32778814503639,0.65658614984628,0.285666025557789,0.242269415898365,0.395650274020654,0.327788145036391,0.656586149846281,0.0635038506280839,-0.373623627214563,-0.415011565857989,0.185933484799316,-0.305319757539755,-0.65519745822989,-0.305319757539755,0.329790766567603,0.0244176702661634,-0.216940194203424
"dtr2",0.113889479642869,-0.063037853126296,0.301797419970011,0.22287680167189,-0.0995162389773014,-0.515499016784063,-0.119021336785226,-0.00751535331753784,0.105483900350699,0.252334924204492,0.0672726259601483,-0.327183661632807,-0.237770218785005,0.0632396260495815,0.0240480009952062,-0.0853984667898472,-0.162981661304841,-0.0834441775989342,-0.0498575674070985,-0.020967687047402,-0.108190508106564,-0.0665737620773886,-0.0987080996245753,-0.0502105327539988,-0.00318676384221473,0.0472614754239994,0.313453732148626,0.108375659846782,-0.0333124759928413,0.00154400503867217,-0.0403776991669391,0.126412346725523,0.212805522878182,0.154564643796534,0.0989030963255167,-0.0140930849204696,0.0821704909463909,0.0214531900344308,-0.0413454008214206,-0.00986086812334081,-0.0733803515018161,0.0447940707345344,0.0728952426997962,0.0641167290303638,0.0577818488385511,0.275430754119904,1,0.548929126387629,0.0185985780675136,0.0377934885856622,0.155558709469221,0.530062021886751,0.787308495413025,0.547290392830445,0.219418300317305,-0.0714446585442935,-0.0755912360267455,0.0997862073244941,0.0190018279688603,0.575039489251609,-0.0714446585442934,-0.0755912360267452,0.0997862073244942,0.0190018279688605,0.575039489251609,0.217405955649388,0.245047555099435,-0.20042175190133,0.163453086186974,-0.0655458680039118,-0.161200937137513,-0.0655458680039118,-0.0886214493087965,-0.236620993318861,0.19231518229939
"dtr3",-0.482418281087225,-0.16022163693986,0.54891608743548,-0.331639973409638,0.0645197095915852,0.0907577195967368,-0.461907688927035,-0.525228787668939,-0.206173260946893,0.205838703247007,0.22615482133187,-0.177861337896002,-0.547509987721982,-0.369385878381168,0.0734985927401496,0.388294758395989,0.288876302330418,0.372600511043694,0.357829166650655,0.387663609071574,0.296912457887327,0.369036992475886,0.31935347359562,0.337475150795517,0.336036241540216,0.304259776450697,0.53620741540057,0.634418328422429,0.524020352799875,0.291676609094199,0.28123259510375,0.441301094763804,0.508596480934011,0.57336330032758,0.546038917066847,0.351610318047871,0.427278091635965,0.521457387038734,0.456929346151858,0.353746623862133,0.293296315581648,0.413427872724647,0.430030274613848,0.474680478111445,0.469250118720317,-0.0604485489630122,0.548929126387629,1,0.632726300920207,-0.136044253476221,0.0524822109848562,0.5106678299206,0.65241044930783,0.846766307851105,0.666422482686095,-0.282253636176277,0.351866807207091,0.485580054942088,0.427692387640268,0.642488604999773,-0.282253636176277,0.351866807207091,0.485580054942089,0.427692387640267,0.642488604999772,-0.550045968392271,0.206127689253258,0.285968127702404,0.287646463305693,0.374605049654459,-0.343974962858276,0.374605049654459,-0.206716643437431,-0.234473812798448,0.462446177917373
"dtr4",-0.667801732822993,0.358917203460025,0.0767769877728116,-0.308721958962734,-0.0338275164208798,0.575783925062749,-0.10312302335522,-0.509398913597225,-0.751623681407969,-0.443464617710319,-0.318060028926985,0.297366305931569,0.0181525084467868,-0.425840774268919,-0.395208998747253,0.379677086811548,0.342645459992868,0.440346651639845,0.351029056768788,0.383242537687878,0.460995811194126,0.528775799176598,0.486674324785311,0.538790098502105,0.545535475284997,0.391939619213341,0.338534146099019,0.571832635573961,0.655114233876409,0.589108999064504,0.553074998709946,0.483309392233444,0.514082512968568,0.700995162060205,0.778910888009409,0.396108027606419,0.350704870988437,0.518059961111325,0.527546267604491,0.510724267299184,0.518173358933419,0.506040167252143,0.510167961799746,0.63741073628558,0.697493502834272,0.157695544901329,0.0185985780675136,0.632726300920207,1,0.394008663598162,0.408981610252002,0.281701947885554,0.296663273269197,0.750113928217083,0.848633494354578,-0.369970598268382,0.446923149678502,0.582151787787924,0.524431963186963,0.695151036646577,-0.369970598268382,0.446923149678502,0.582151787787925,0.524431963186962,0.695151036646577,-0.811885858183591,-0.170908552396369,0.0955767509046861,0.102796280589095,0.126021181166565,-0.403243696033444,0.126021181166565,-0.049956795080988,-0.211587166719161,0.294042617758421
"dtr5",-0.203265974668952,0.714262454761042,-0.401672387169935,0.214068665651423,-0.150142433815948,-0.0864608012177893,0.415171400911492,0.017612708735993,-0.669878872475616,-0.866855753114158,-0.899358436127223,0.153948921977011,0.528021174895036,-0.0487733001787716,-0.664244764182138,-0.218768659263439,-0.124183730854988,-0.178795468800938,-0.158142197692153,-0.212573670120081,-0.0382323269424655,0.0390559606408114,0.0324976023548822,0.0668455555855338,0.158166481027008,0.135212038970665,-0.101748525080027,-0.19301685809501,0.018921728715953,0.366686044292305,0.280962108027388,0.0442924538630556,0.0469029586525066,0.164106330036512,0.320846378780538,-0.0282712033667756,-0.116113516701541,-0.188732734359291,-0.0611003477116253,0.0879549402299936,0.133298212094695,0.0423566650451139,0.041061279871444,0.122410513240796,0.259035976907537,0.738044661072429,0.0377934885856622,-0.136044253476221,0.394008663598162,1,0.885441905653,0.0467624020345261,0.0534211799582101,0.309572622394428,0.452123117835287,-0.302584930214609,-0.0763027003812838,0.107373641180076,0.0227924371978009,0.603678430887878,-0.302584930214609,-0.0763027003812833,0.107373641180076,0.022792437197801,0.603678430887879,0.0168201727527798,-0.213273115787571,-0.344373348225743,0.331653760537349,-0.239376450531964,-0.348046724500658,-0.239376450531964,0.443979066413778,0.250296930388854,-0.24348513978956
"dtr6",-0.307488449617088,0.656689801136841,-0.262195390832195,-0.0147457776847065,-0.024591002199974,-0.042695882408664,0.31994730003368,-0.0723386092627989,-0.635088076687015,-0.781656920704872,-0.755734302007595,0.183220539548851,0.4897671223187,-0.102072568434259,-0.602819882550683,-0.0184431315110906,0.105785722949031,0.00899560810713101,0.0738206930700837,0.0281107207352009,0.145587747676652,0.258810159835277,0.281075555813839,0.278621146126586,0.34278103232677,0.32139985051527,0.17497792254134,0.0245001213755064,0.211655109387732,0.530650298904341,0.484249072403588,0.283432665185671,0.280696420393425,0.349765723651779,0.513661494402753,0.169310168714651,0.145248963287397,0.0176580002617578,0.152480793030919,0.298413216649169,0.330614291631152,0.274843572307024,0.285628427567435,0.322466445460571,0.452756525679451,0.773936181167592,0.155558709469221,0.0524822109848562,0.408981610252002,0.885441905653,1,0.279445075106645,0.128013370034878,0.352155463042132,0.585805859611352,-0.29627146161415,0.141138072339826,0.324996951714502,0.242299605311405,0.712670470511919,-0.29627146161415,0.141138072339826,0.324996951714503,0.242299605311406,0.712670470511919,-0.0162527293901895,-0.419390375395548,-0.367015773474533,0.431051312273441,-0.198204799023828,-0.4909792822466,-0.198204799023828,0.250146266044268,0.285406675251794,0.122827307105191
"dtr7",-0.312295879942774,-0.388942450582341,0.727043858653478,-0.571921681964656,0.428837869001759,0.123837940800781,0.405607058523701,0.37247655463306,0.201733145112765,0.287457165937318,0.334304083447715,0.476842982946185,0.245909395895151,0.50917294693802,0.42067128921148,0.669021922168106,0.681870093311278,0.687374893819766,0.720945906180228,0.709960961930851,0.689146029965364,0.708899959680187,0.675983013198179,0.704573484503822,0.742406685878479,0.829280099143235,0.905579609481154,0.738046567571041,0.686472400255428,0.702568938500894,0.708790307584572,0.854018384499159,0.876465752943684,0.755128120316239,0.624919883984181,0.774766079829228,0.819594257151847,0.723368832312439,0.712981368684391,0.737997275284084,0.710975910773727,0.797824461604957,0.798956087473744,0.742787280215807,0.689060395973652,0.596195107876536,0.530062021886751,0.5106678299206,0.281701947885554,0.0467624020345261,0.279445075106645,1,0.846161706522667,0.527449315908457,0.21125292848213,0.518071436464336,0.709288919452115,0.798739521658779,0.764301609404601,0.66595948642032,0.518071436464336,0.709288919452115,0.798739521658779,0.764301609404601,0.66595948642032,-0.261922031668518,-0.258505198141705,-0.219665261192122,-0.0839790457238265,-0.145368756610894,-0.599689132519565,-0.145368756610894,-0.268131390204407,-0.285623613739333,0.184789058570101
"dtr8",-0.151279503534643,-0.359489882662018,0.692090032052885,-0.208164330418426,0.247015274931826,-0.160155770813944,0.180153828071822,0.23463447781637,0.176036015582348,0.349821554554732,0.262741357568514,0.137896635258931,-0.059144532504246,0.36531879509499,0.337381984705423,0.353654978977322,0.291636376232825,0.369982888161484,0.370608719513405,0.370450412704341,0.337752782046973,0.352456723842336,0.280781102732694,0.349419708675384,0.413161174182401,0.505420932873655,0.650978359533971,0.519600532150692,0.409357583805583,0.383108599805152,0.344201054530409,0.540162467331577,0.606694636539594,0.534287638900379,0.394392759288995,0.4466890372967,0.488898658285939,0.45688213822437,0.398262387906217,0.393921021909063,0.346736879545991,0.463624890993003,0.466825835853972,0.458132323179711,0.411344903001338,0.469097362912501,0.787308495413025,0.65241044930783,0.296663273269197,0.0534211799582101,0.128013370034878,0.846161706522667,1,0.710097543958186,0.218666719127658,0.300389439548393,0.354349752431529,0.50796144084335,0.441007927514909,0.713244037818536,0.300389439548393,0.35434975243153,0.50796144084335,0.441007927514909,0.713244037818536,-0.1974234665202,0.134115638717773,-0.116197571853008,-0.00456059516901897,-0.04752179249985,-0.478070671403567,-0.04752179249985,-0.0692102129042628,-0.413612418047447,0.0115042467179101
"dtr9",-0.5903297909613,0.0744334158742965,0.421335902268089,-0.268408525260293,-0.143663701184997,0.0588307888321969,-0.0965457816837311,-0.362639878400461,-0.418625682028207,-0.14209415278608,-0.149540868882868,-0.0861469628517892,-0.23337250835341,-0.227110927183948,-0.118598984150541,0.35711192425786,0.266832359347839,0.351056697684161,0.338570891112233,0.332170031113663,0.334714612614718,0.411129097264861,0.343592441135694,0.392195791768091,0.451336622048391,0.420813168198035,0.514219975994817,0.566817215252764,0.552135028736061,0.492431909980453,0.421196366167607,0.477905559392929,0.550255245213734,0.672008983773754,0.680961003986492,0.401459241867427,0.404606510655153,0.474241298087156,0.463999358371293,0.43293568231624,0.386814407348299,0.452627565843673,0.464369647286841,0.554837262309655,0.598907438109655,0.268092573019726,0.547290392830445,0.846766307851105,0.750113928217083,0.309572622394428,0.352155463042132,0.527449315908457,0.710097543958186,1,0.781361841285761,-0.275085417556624,0.36018646495398,0.556938551880981,0.47033427629254,0.866870163012651,-0.275085417556624,0.36018646495398,0.556938551880981,0.47033427629254,0.866870163012651,-0.45482941534917,0.281576290261729,0.0495570596361577,0.282698522427037,0.147867566263406,-0.330154877963525,0.147867566263406,-0.102186436982191,-0.0468648864712197,0.102013178073029
"dtr10",-0.674408190473603,0.535944721710805,-0.0576280950739528,-0.223653037136514,-0.316744100387011,0.300921384985345,-0.243753269097989,-0.693905349648956,-0.816504336786717,-0.558468748038913,-0.468280813665456,-0.062299232381935,-0.0978034904049384,-0.618170364791058,-0.564847959732995,0.25388585647308,0.218600896126473,0.268974791299091,0.253756538310886,0.274751529755156,0.302570208597693,0.418043952759219,0.409541028817834,0.420772131571727,0.431195581523502,0.276114362221121,0.313593859806619,0.440004323041854,0.520337576763768,0.518885825009666,0.475831673374004,0.378304855287679,0.421015225949351,0.617118685579041,0.767457445048704,0.272642839780925,0.274967094354895,0.366512396878966,0.407648289023869,0.417830965619735,0.400949621801154,0.39787115939662,0.42286429005347,0.536926572781045,0.642068092213992,0.137656747112009,0.219418300317305,0.666422482686095,0.848633494354578,0.452123117835287,0.585805859611352,0.21125292848213,0.218666719127658,0.781361841285761,1,-0.622885319535476,0.323153309838199,0.491767901700879,0.417679877182803,0.750113429970787,-0.622885319535476,0.323153309838199,0.49176790170088,0.417679877182802,0.750113429970787,-0.486938862187796,-0.0529728850769204,-0.00979249692557641,0.354459969214536,0.114349049260563,-0.219763242561446,0.114349049260563,-0.172009409986922,0.151733331950034,0.429805930920753
"PrecTotal",0.0920589389189653,-0.709174490646898,0.554700505281052,-0.458261162124653,0.495794120564081,0.156791903160991,0.697778101359701,0.893209335773289,0.733891744233597,0.554446165714289,0.604208911189761,0.613012399238131,0.455009505308369,0.941169675658866,0.789101830243018,0.512899901414774,0.542673871083142,0.518334775511964,0.532687457158652,0.502537800306197,0.506886781308255,0.403325842501454,0.385108305795779,0.399045583777434,0.414679846828886,0.561103129623042,0.488707086609913,0.340292513537396,0.292228889093848,0.306274270908815,0.342942719085946,0.469044453912789,0.431354195896281,0.223242306785245,0.00745628374424704,0.552618875632711,0.530535495567684,0.426120019653508,0.405935791584413,0.420113859969847,0.426729014362912,0.444158001868243,0.417358992886937,0.305852486714639,0.180634644350054,0.285666025557789,-0.0714446585442935,-0.282253636176277,-0.369970598268382,-0.302584930214609,-0.29627146161415,0.518071436464336,0.300389439548393,-0.275085417556624,-0.622885319535476,1,0.484603573793594,0.361329860315354,0.422017153426776,-0.189189784384178,1,0.484603573793594,0.361329860315353,0.422017153426777,-0.189189784384178,0.0633982278469861,-0.197879880178591,-0.153307902931807,-0.511394049818124,-0.252912796187058,-0.160145541667703,-0.252912796187058,-0.235677078826877,-0.213691983543784,-0.327044021218735
"TminTotal",-0.690641912081248,-0.30712650047654,0.559296780320762,-0.924851689367716,0.256742956227973,0.687706069257872,0.4282419613777,0.178927060159383,0.00848985146754775,0.106227602818513,0.338365094598664,0.663729809088079,0.356509708997508,0.319657095637281,0.368777436697609,0.978954261038433,0.978850941183342,0.988851206386705,0.988757365037575,0.987869021460828,0.994154829586505,0.991017046863604,0.982906505486242,0.979472829030139,0.967880415082959,0.938994022062085,0.906565210308949,0.937707486246524,0.964004935243398,0.897132879624804,0.929357799916765,0.965848441574999,0.946671550622447,0.916841743509925,0.8367242972188,0.981676428825947,0.970105295388074,0.972170166612364,0.990499117792197,0.983810542733691,0.975414814237619,0.983197474937441,0.979409505586982,0.957937547344894,0.911493994311206,0.242269415898364,-0.0755912360267455,0.351866807207091,0.446923149678502,-0.0763027003812838,0.141138072339826,0.709288919452115,0.354349752431529,0.36018646495398,0.323153309838199,0.484603573793594,1,0.964084805358364,0.989535582122296,0.372841056147449,0.484603573793594,1,0.964084805358364,0.989535582122296,0.372841056147449,-0.530086369759272,-0.367924442246543,-0.062168751260754,-0.251368881275761,-0.0707919934829035,-0.319910333245837,-0.0707919934829035,-0.617693961278274,-0.0137998114369481,0.237741778793133
"TmaxTotal",-0.730259719051766,-0.183286289273377,0.553978211474702,-0.849209068184525,0.226491793080122,0.594698161309577,0.413279479984302,0.109971113050422,-0.134566160605838,-0.0120472812319284,0.184825927786837,0.611681154909054,0.346428096358745,0.256040040697708,0.23529417723546,0.919442087026412,0.919716497803935,0.936467146739486,0.940221335288219,0.935494232992322,0.956171134780035,0.981088430931816,0.962200309274634,0.973303688081725,0.984097273655269,0.955133936561144,0.932133280286399,0.93740330591482,0.975130862834711,0.951792835544309,0.961128302676856,0.988144517664884,0.986993290665548,0.981973204782607,0.925990572018468,0.962553127691349,0.953655705376469,0.947918999943385,0.97473674145912,0.986376862963545,0.974433007520814,0.991873083671384,0.992298546386516,0.991733619349551,0.971757425866915,0.395650274020654,0.0997862073244941,0.485580054942088,0.582151787787924,0.107373641180076,0.324996951714502,0.798739521658779,0.50796144084335,0.556938551880981,0.491767901700879,0.361329860315354,0.964084805358364,1,0.992318612285044,0.605894351859098,0.361329860315354,0.964084805358364,1,0.992318612285044,0.605894351859098,-0.551867984655034,-0.345485294633974,-0.110512964652198,-0.125871821267375,-0.0754258172149545,-0.440672753769274,-0.0754258172149545,-0.517301363751732,-0.034178684070146,0.253795725329434
"TmeanTotal",-0.718413388758278,-0.242626707929998,0.561467439091188,-0.892124770725852,0.242631286559561,0.643399639982203,0.423987636728954,0.143084223053057,-0.0691511095547018,0.0429337080771101,0.258013433030987,0.641458275654695,0.354258028552358,0.287987920607119,0.299596641295001,0.955479962506418,0.955580912886926,0.969338917995877,0.971334739445193,0.968352883449288,0.982513775062009,0.994589036205819,0.980550000064285,0.984982772375929,0.985447075194655,0.95625754047476,0.928657365052946,0.946025842634199,0.978770816245276,0.93494437828322,0.955025736379906,0.986699367438034,0.977141747870754,0.960520402486321,0.892789796254352,0.980168732089603,0.969945458054784,0.967790672798751,0.990897134877853,0.994105427637306,0.98370615563872,0.996805797503163,0.995272580084424,0.984964486353642,0.95247962224634,0.32778814503639,0.0190018279688603,0.427692387640268,0.524431963186963,0.0227924371978009,0.242299605311405,0.764301609404601,0.441007927514909,0.47033427629254,0.417679877182803,0.422017153426776,0.989535582122296,0.992318612285044,1,0.502824617586374,0.422017153426777,0.989535582122296,0.992318612285044,1,0.502824617586374,-0.546715453983831,-0.359062626360523,-0.0889949871340903,-0.185464459069663,-0.0739497855454325,-0.388411000777685,-0.0739497855454325,-0.568742238402473,-0.0249958466198432,0.248614295237839
"DtrTotal",-0.482568974381597,0.279608682080976,0.260125302893864,-0.196599555210746,0.0222521581656789,0.0177579378603921,0.161126128033695,-0.151745983088135,-0.495557499318176,-0.360276480496375,-0.367799717357549,0.148907502681813,0.142432966366363,-0.0629656964911101,-0.282576485811214,0.279913944165324,0.281182120170079,0.309748937040091,0.323145828238327,0.309291899131813,0.362701700172056,0.459152795652229,0.417458073781625,0.466534442899743,0.538966632484612,0.52430319422079,0.541082107849949,0.466212199915206,0.519249475893884,0.638018804402977,0.574109226216392,0.559192729035375,0.612611978543452,0.684423863374714,0.72881871938623,0.422375118888525,0.425950064109965,0.39972306093376,0.438513549990911,0.49921463438556,0.482634991779088,0.520252862005305,0.533085529470965,0.595427618232706,0.664751804707144,0.65658614984628,0.575039489251609,0.642488604999773,0.695151036646577,0.603678430887878,0.712670470511919,0.66595948642032,0.713244037818536,0.866870163012651,0.750113429970787,-0.189189784384178,0.372841056147449,0.605894351859098,0.502824617586374,1,-0.189189784384178,0.37284105614745,0.605894351859098,0.502824617586374,1,-0.340248167213381,-0.104948340127845,-0.199877543198499,0.313181910539132,-0.0514657260676893,-0.581318499220429,-0.0514657260676893,0.0429298488473867,-0.0780734800204631,0.174557739286824
"PrecTotalAvg",0.0920589389189654,-0.709174490646898,0.554700505281052,-0.458261162124653,0.495794120564081,0.156791903160991,0.697778101359701,0.893209335773289,0.733891744233597,0.554446165714289,0.604208911189761,0.613012399238132,0.455009505308369,0.941169675658866,0.789101830243018,0.512899901414774,0.542673871083142,0.518334775511964,0.532687457158652,0.502537800306197,0.506886781308255,0.403325842501453,0.385108305795779,0.399045583777434,0.414679846828886,0.561103129623042,0.488707086609913,0.340292513537396,0.292228889093848,0.306274270908815,0.342942719085946,0.469044453912789,0.431354195896281,0.223242306785245,0.00745628374424702,0.552618875632711,0.530535495567684,0.426120019653508,0.405935791584413,0.420113859969847,0.426729014362912,0.444158001868243,0.417358992886937,0.305852486714639,0.180634644350054,0.285666025557789,-0.0714446585442934,-0.282253636176277,-0.369970598268382,-0.302584930214609,-0.29627146161415,0.518071436464336,0.300389439548393,-0.275085417556624,-0.622885319535476,1,0.484603573793594,0.361329860315354,0.422017153426777,-0.189189784384178,1,0.484603573793594,0.361329860315353,0.422017153426777,-0.189189784384178,0.0633982278469861,-0.197879880178591,-0.153307902931807,-0.511394049818124,-0.252912796187058,-0.160145541667703,-0.252912796187058,-0.235677078826877,-0.213691983543784,-0.327044021218735
"TminTotalAvg",-0.690641912081248,-0.30712650047654,0.559296780320762,-0.924851689367716,0.256742956227972,0.687706069257872,0.4282419613777,0.178927060159382,0.00848985146754704,0.106227602818513,0.338365094598664,0.66372980908808,0.356509708997509,0.319657095637281,0.368777436697608,0.978954261038433,0.978850941183341,0.988851206386704,0.988757365037575,0.987869021460828,0.994154829586505,0.991017046863603,0.982906505486242,0.979472829030139,0.967880415082959,0.938994022062085,0.906565210308948,0.937707486246524,0.964004935243398,0.897132879624804,0.929357799916766,0.965848441574999,0.946671550622448,0.916841743509925,0.8367242972188,0.981676428825946,0.970105295388074,0.972170166612364,0.990499117792197,0.983810542733692,0.975414814237619,0.983197474937441,0.979409505586982,0.957937547344894,0.911493994311207,0.242269415898365,-0.0755912360267452,0.351866807207091,0.446923149678502,-0.0763027003812833,0.141138072339826,0.709288919452115,0.35434975243153,0.36018646495398,0.323153309838199,0.484603573793594,1,0.964084805358364,0.989535582122296,0.37284105614745,0.484603573793594,1,0.964084805358364,0.989535582122296,0.37284105614745,-0.530086369759272,-0.367924442246543,-0.0621687512607547,-0.251368881275761,-0.0707919934829041,-0.319910333245836,-0.0707919934829041,-0.617693961278274,-0.0137998114369485,0.237741778793134
