,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmean1,tmean2,tmean3,tmean4,tmean5,tmean6,tmean7,tmean8,tmean9,tmean10,dtr1,dtr2,dtr3,dtr4,dtr5,dtr6,dtr7,dtr8,dtr9,dtr10,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,PrecTotal,TminTotal,TmaxTotal,TmeanTotal,DtrTotal,year,ASNM,LUMINOSID,pH_avg,org_avg,franco_L1,arcilloso_L1,limoso_L1,arenoso_L1,cascajoso_L1,franco_L2,arcilloso_L2,limoso_L2,arenoso_L2,cascajoso_L2,franco_L3,arcilloso_L3,limoso_L3,arenoso_L3,cascajoso_L3,segme,score
369,127.7675198,205.6395197,152.5847211,106.7905606,72.8140802,98.25091949,120.7042404,180.1507599,157.6364008,98.5192395,16.59952003,16.73432007,16.37395996,16.89928009,16.58935997,16.72027992,16.83772011,16.91308014,16.73556015,16.9720401,26.84292,26.13111984,25.43467995,26.40324005,27.27079994,26.86383995,26.67831993,26.5644001,26.38683998,26.83455986,21.72122002,21.43272018,20.90431976,21.65126038,21.93007946,21.7920599,21.7580204,21.73873997,21.56120014,21.90330029,10.24340057,9.396800995,9.060718536,9.503959656,10.68144035,10.14356041,9.84059906,9.651319504,9.651281357,9.862520218,132,16,26,21,9,1320,167,265,216,98,2016,1495,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,71
370,85.96372009,113.7987607,192.4690796,171.4814008,120.5131992,77.51880005,91.35071991,115.8224399,158.3056787,145.2878403,15.26076004,15.19595997,15.23120007,14.82108002,15.32152004,14.5748,14.88699997,15.44063992,15.56584,15.02055992,24.3979599,24.72715996,23.93748001,23.02796013,24.46080002,25.42731995,24.93132004,24.49928001,24.46944,24.61920006,19.82936049,19.96155977,19.58434057,18.92452002,19.89116001,20.00106001,19.90916014,19.96996021,20.01764011,19.81988001,9.137200356,9.531199455,8.706280708,8.206879616,9.139280319,10.85252094,10.04432011,9.058641434,8.903600693,9.598639488,127,15,24,19,9,1272,151,244,197,93,2016,1804,1,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,80
371,106.8960797,183.7397607,162.5187213,117.1115189,75.30835968,86.65392059,111.6418002,151.4760406,139.4169586,91.92436066,14.79443996,14.86572002,14.43304001,14.95535999,14.1966,14.51724007,15.07743996,15.20372005,14.65604004,15.09368,24.27304016,23.52124008,22.62096008,24.04139992,25.01136002,24.48759987,24.10268005,24.11303993,24.22940018,24.94347992,19.53374052,19.19348001,18.52699995,19.49837971,19.60398006,19.50242043,19.59006023,19.65837955,19.44272041,20.01857996,9.478600502,8.655520439,8.18792057,9.086038589,10.81476021,9.970359802,9.025239944,8.909318924,9.573360443,9.849799156,122,14,24,19,9,1226,147,241,194,93,2016,1777,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
372,114.1907996,188.8725189,162.029599,117.4349191,74.75195923,91.09700012,116.6817197,160.6602777,143.7040002,96.27003998,15.52760002,15.58916008,15.16391998,15.72007992,15.12703999,15.32727997,15.70404003,15.86919998,15.40876007,15.80491985,25.14088005,24.44223999,23.64735992,24.89536003,25.80571976,25.32891998,24.99275993,24.94967995,24.9791198,25.63299988,20.33424044,20.01569986,19.40564013,20.30772066,20.46637964,20.3281002,20.34839964,20.40944004,20.19394016,20.71895981,9.613280296,8.853079796,8.483439446,9.175280571,10.67867947,10.00164032,9.288720131,9.080480576,9.570360184,9.828079224,126,15,24,20,9,1265,155,249,202,94,2016,1703,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,79
373,92.37428009,128.4288004,206.9749622,156.1775208,106.9033594,73.60104034,98.88552094,124.47772,182.3963202,161.6956415,16.61695999,16.52432022,16.66075989,16.32183983,16.82748001,16.50419983,16.65404007,16.77215996,16.84935997,16.66100006,26.58367996,26.7655201,26.06427986,25.35636002,26.3234803,27.21460022,26.80435997,26.64591995,26.53435974,26.34480011,21.60031986,21.64492035,21.36251926,20.83909988,21.57548046,21.8593998,21.72919941,21.70903969,21.69185925,21.50290012,9.966718674,10.24119949,9.403520584,9.034519196,9.49600029,10.71039963,10.15032005,9.873760223,9.684999466,9.683801651,133,16,26,21,9,1331,166,264,215,98,2016,1556,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,67
374,122.6989203,200.5567609,169.9163196,118.4696411,76.29539948,96.57215912,119.185679,168.3559198,150.7425995,103.1621594,16.03379978,16.07511986,15.61811985,16.20175995,15.65492001,15.8379599,16.21103992,16.3182,15.90548,16.20904003,25.82164009,25.05091995,24.23767998,25.49764008,26.40515999,25.96228012,25.55584,25.44923981,25.51535995,26.16831993,20.92772007,20.56301975,19.92790031,20.84969997,21.03004026,20.90012026,20.88344002,20.88371944,20.71042013,21.1886797,9.78783989,8.975801468,8.619560242,9.295881271,10.75024128,10.12432003,9.344799042,9.131040573,9.609879494,9.959280014,132,16,25,20,9,1325,160,255,207,95,2016,1706,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,49
375,127.5195193,206.2933594,162.7668805,111.9988394,74.62791931,98.7976004,121.6822791,176.6549194,156.3439996,103.5191608,16.48956024,16.58088005,16.11668011,16.72695999,16.34359993,16.47064003,16.70435989,16.75840012,16.50096008,16.74727997,26.59075989,25.82263985,25.0705201,26.18184006,27.05443977,26.64099998,26.31208,26.17615982,26.12903999,26.68880005,21.54016018,21.20175934,20.59360027,21.45440006,21.69901943,21.55582047,21.50821972,21.46727943,21.31499958,21.71804047,10.1011982,9.241760254,8.953840256,9.454881668,10.71084023,10.17036057,9.607721329,9.417758942,9.628080368,9.941520691,134,16,26,21,9,1340,165,262,214,97,2016,1646,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,73.5
376,122.5379205,195.0444012,139.3670001,104.8711603,69.5573999,94.96836029,114.6297195,173.1838794,145.5738391,90.8542392,16.51188004,16.68808014,16.4402,16.87036011,16.59040009,16.71024002,16.72079987,16.86036011,16.70683983,16.97976006,26.72387993,26.10912003,25.48787994,26.32848015,27.16304001,26.75779999,26.70651993,26.65316002,26.35688011,26.73944016,21.61788082,21.39859962,20.96404076,21.59941959,21.87672043,21.73401928,21.71366024,21.75675964,21.53186035,21.85960007,10.21199989,9.421039581,9.047679901,9.458120346,10.57263947,10.04755974,9.985719681,9.792800903,9.650039673,9.759681702,125,16,26,21,9,1250,167,265,216,97,2016,1522,1,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
377,123.2024399,201.3658795,170.5547601,118.4258002,76.42592011,96.90795929,119.6906003,169.0517596,151.5708008,103.5427197,16.05884003,16.09996014,15.64416012,16.22655994,15.68387993,15.86672012,16.23900009,16.34171997,15.93331989,16.23160019,25.86075981,25.08559998,24.27008003,25.53036003,26.43891998,25.99784004,25.59028,25.48031998,25.54624008,26.19700005,20.95979977,20.59278011,19.95712042,20.87845993,21.06139946,20.93228054,20.91464043,20.91102028,20.73977995,21.21430016,9.801919937,8.985639572,8.625920296,9.303798676,10.75503922,10.13112068,9.351280212,9.138599396,9.612919807,9.965400696,133,16,25,20,9,1330,160,255,208,95,2016,1761,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,0
378,126.2273593,202.4805994,146.47664,105.87552,71.52003967,97.02532013,116.5313193,177.5295593,152.4338391,96.03627991,16.64496002,16.78992004,16.45035999,16.95868019,16.67071999,16.78728004,16.87195999,16.96415993,16.80695999,17.03259987,26.89188004,26.19820007,25.53131981,26.46056,27.30580009,26.90124001,26.73835991,26.6382402,26.43272003,26.8664399,21.76842022,21.49406052,20.99083996,21.70962048,21.98825932,21.84425926,21.80515957,21.80119991,21.61983967,21.94952011,10.24691963,9.408279419,9.080961227,9.501878738,10.63508034,10.11396027,9.866399765,9.674081802,9.625761032,9.833839417,129,16,26,21,9,1292,167,265,216,97,2016,1460,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,84.5
379,113.2272,189.4757599,165.2059198,118.2519598,75.78283997,90.7112793,116.7553601,159.7365192,144.655,96.02043915,15.36084003,15.41388,14.99911991,15.53056007,14.88191998,15.12276001,15.56420002,15.72152012,15.22699997,15.62323998,24.93224014,24.20651993,23.36683998,24.68132011,25.61935989,25.13004013,24.77028,24.73444008,24.80243996,25.47327995,20.14653969,19.81020021,19.18298006,20.10594034,20.25063992,20.12639952,20.16724062,20.22798014,20.01472044,20.54825974,9.571399689,8.792639732,8.367720604,9.150759697,10.73744011,10.0072794,9.206080437,9.012919426,9.575440407,9.850040436,126,15,24,20,9,1269,153,247,200,94,2016,1809,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,85
380,122.6559186,198.1171985,158.6350403,112.965,73.58832001,96.09472015,118.4846402,170.2067188,148.7024005,100.2577994,16.23364014,16.32812012,15.88408005,16.4787999,16.05392002,16.18488003,16.41056004,16.51944008,16.21472004,16.52808014,26.18868027,25.48255989,24.75079987,25.84459999,26.71683998,26.28784035,25.99655998,25.89507988,25.83284012,26.39976006,21.21116066,20.90533924,20.31743956,21.16170025,21.38538074,21.2363596,21.20355988,21.20726013,21.02377987,21.46391964,9.955039978,9.154439926,8.866719246,9.365800858,10.66292,10.10296059,9.585998535,9.375640869,9.618120193,9.871679306,129,16,25,21,9,1299,162,259,211,96,2016,1714,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,82.5
381,127.1506403,205.1765991,159.1266382,110.93004,73.88744019,98.30564026,120.0176398,176.1038794,154.4388,102.2938397,16.53464012,16.63524002,16.17240002,16.78447983,16.42259995,16.53920013,16.74755997,16.80452003,16.56811996,16.80903992,26.66099998,25.90311996,25.16988007,26.25084045,27.11068008,26.69968025,26.38732002,26.25511993,26.18680038,26.73364006,21.59781933,21.2691803,20.67113972,21.51766014,21.76663971,21.61944008,21.56744003,21.52981949,21.37745953,21.77134037,10.12635994,9.267879486,8.997480392,9.466362,10.68807983,10.1604805,9.639759064,9.45059967,9.618680954,9.924600601,132,16,26,21,9,1327,166,263,214,97,2016,1567,1,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,83
382,113.7987607,192.4690796,171.4814008,120.5131992,77.51880005,91.35071991,115.8224399,158.3056787,145.2878403,96.70384094,15.19595997,15.23120007,14.82108002,15.32152004,14.5748,14.88699997,15.44063992,15.56584,15.02055992,15.39431995,24.72715996,23.93748001,23.02796013,24.46080002,25.42731995,24.93132004,24.49928001,24.46944,24.61920006,25.33096001,19.96155977,19.58434057,18.92452002,19.89116001,20.00106001,19.90916014,19.96996021,20.01764011,19.81988001,20.36263943,9.531199455,8.706280708,8.206879616,9.139280319,10.85252094,10.04432011,9.058641434,8.903600693,9.598639488,9.936639786,128,15,24,19,9,1283,151,245,198,93,2016,1735,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,50
383,126.4964005,206.4304407,171.1206409,112.6746799,77.09279968,99.01164063,131.3258392,180.8562799,164.2760797,102.5832404,16.1754002,16.26720013,15.91756004,16.41912006,15.99055992,16.17012005,16.40375999,16.50771988,16.20771996,16.51407997,26.19455986,25.47512001,24.69044006,25.79623985,26.74095993,26.30504005,26.07300011,25.96680008,25.87804001,26.38172005,21.18497944,20.87116051,20.30399942,21.10768032,21.36575937,21.2375803,21.23838043,21.23725986,21.04288006,21.44789982,10.01915932,9.207920074,8.772879601,9.377119064,10.75039959,10.13492012,9.669239044,9.45908165,9.670320511,9.867639542,137,16,25,21,9,1371,162,259,211,96,2016,1741,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,76
384,120.2145599,200.1780792,177.3616797,122.0675992,78.65416077,95.54492065,119.5894406,165.1911609,151.2826404,101.5029596,15.63092011,15.64552006,15.25207993,15.74532002,15.05584003,15.33367989,15.84515991,15.96075989,15.44828007,15.76079998,25.26199982,24.4478801,23.54744011,24.95363991,25.91095993,25.44368004,24.99079979,24.91835983,25.06720009,25.76140007,20.44645977,20.0467,19.39975977,20.34948015,20.48339987,20.38867998,20.41797924,20.43955994,20.25774002,20.76110029,9.63107872,8.802359581,8.295359612,9.208319664,10.85511875,10.10999966,9.14563942,8.95759964,9.618919373,10.00059986,133,15,25,20,9,1331,155,250,202,94,2016,1814,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,75
385,125.7011996,205.3175592,170.9736786,112.9822006,77.07615936,98.57008026,131.0873605,179.8845203,163.1832788,102.1293607,16.13388004,16.22464012,15.87552013,16.37528008,15.93803989,16.11864002,16.35768002,16.46840019,16.15923981,16.47292015,26.12839989,25.4132399,24.62664009,25.73804001,26.68356003,26.24452003,26.0120401,25.91056,25.82540009,26.33348,21.13114071,20.81894016,20.25108004,21.05666065,21.3107996,21.18158054,21.18485928,21.18948078,20.99232006,21.40320015,9.994520187,9.18860054,8.751120567,9.362760544,10.74551964,10.12587929,9.654359818,9.442159653,9.666158676,9.860561371,136,16,25,21,9,1366,162,258,210,96,2016,1638,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,80
386,127.4308411,206.350799,163.4781207,109.7737604,75.12803955,98.98523987,127.8072406,181.1436798,162.389798,101.2173605,16.35115982,16.46663998,16.10840015,16.62696007,16.25203991,16.41211994,16.58487999,16.67243988,16.42800003,16.71695992,26.48104004,25.77431984,25.0312001,26.06488029,26.98024002,26.55819992,26.35983994,26.24919983,26.11096001,26.58243996,21.4161005,21.12048054,20.56980038,21.34592056,21.61614037,21.48516083,21.47236061,21.46081924,21.26947975,21.64969921,10.12988091,9.30768013,8.922800064,9.437919617,10.72819901,10.14608002,9.774959564,9.576759338,9.68296051,9.865480423,135,16,26,21,9,1353,164,262,213,97,2016,1684,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,80.5
387,115.4605197,191.9392798,166.4644781,118.0688007,76.03267883,92.19899994,118.9479596,162.8767603,146.9371216,97.38623993,15.53348007,15.58716007,15.17887997,15.7101601,15.09919998,15.32028008,15.72495998,15.88159985,15.41355988,15.79452,25.16304016,24.44043999,23.61295998,24.89296005,25.82756004,25.34871986,25.00160004,24.95044014,24.9985199,25.64856003,20.34825993,20.01379967,19.39592028,20.30155993,20.46338034,20.33450031,20.3632803,20.41601944,20.20603991,20.72153997,9.629560471,8.853279114,8.434081078,9.182799339,10.72836018,10.02844048,9.276639938,9.068840027,9.584959984,9.854039192,128,15,24,20,9,1286,155,249,202,94,2016,1750,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,66
388,78.34144043,96.90227997,131.6676804,214.5983594,165.8538806,109.37564,76.94047943,100.0882797,139.5377997,187.6247998,17.16083984,17.17779999,17.08700005,17.20747993,16.85719994,17.34959976,17.11263985,17.20560013,17.42219994,17.33507996,27.81063988,27.41195984,27.66347992,26.69475998,25.84856003,27.04384003,27.85684006,27.48355988,27.09280014,27.02788017,22.48573971,22.29487991,22.37524033,21.95111942,21.35288048,22.19672012,22.48474026,22.34458065,22.25749969,22.18147945,10.64980125,10.23416138,10.57648087,9.487279892,8.991359711,9.69424057,10.74419975,10.27795982,9.670600891,9.692800522,130,17,27,22,10,1300,171,271,221,100,2016,1642,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,85.75
389,83.97596008,91.80883942,128.7838385,210.7830811,181.0430011,118.82548,77.04156036,99.35367981,128.4267609,173.2420001,16.58848,16.65576012,16.5751199,16.63911995,16.10064014,16.73928001,16.26491997,16.41151997,16.83315994,16.72695992,26.94955994,26.45240005,26.72647987,25.75887985,24.87671997,26.27112015,27.08328018,26.70251976,26.13364014,26.0390799,21.76902008,21.55408001,21.65079975,21.19900036,20.48867989,21.50520039,21.67409992,21.55702019,21.48340034,21.38301945,10.36108017,9.796640396,10.15136147,9.119760513,8.776081085,9.531839371,10.81836128,10.29100037,9.300479889,9.312120438,129,16,26,21,9,1293,165,262,214,97,2016,1582,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,87
390,92.61223999,129.0625592,212.180119,179.8924799,116.1958008,76.92720093,99.56052032,134.0241617,176.3448798,151.4977606,16.80916008,16.71667992,16.81212013,16.31639996,16.91768005,16.50868004,16.63948006,17.01984001,16.86179993,16.63084007,26.79124008,27.05875992,26.05555985,25.15548004,26.53644012,27.33291977,26.96436005,26.42223991,26.35823998,26.4667601,21.80020046,21.88772011,21.4338398,20.73593998,21.72706032,21.92080021,21.80191994,21.72103977,21.61001968,21.54880047,9.98208046,10.34207916,9.243438721,8.839078903,9.618759155,10.82423973,10.32487869,9.402399063,9.496440887,9.835920334,136,16,26,21,9,1368,167,265,216,97,2016,1616,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,84
391,127.7851608,207.8750409,177.3485992,119.3516003,76.42471924,98.32247955,123.6155206,170.1208392,147.7303589,104.6127203,16.54452007,16.59620003,16.0123201,16.69639984,16.21060001,16.34548004,16.76700012,16.69671989,16.37208008,16.54064003,26.59996002,25.66268005,24.81279991,26.18660011,26.99040016,26.60352005,26.02492004,25.91776001,26.07343987,26.78115997,21.57223988,21.12944031,20.41255951,21.44149971,21.60050011,21.4744997,21.39595985,21.30724049,21.2227602,21.66090012,10.0554409,9.066478729,8.800479889,9.490200043,10.77980042,10.25803947,9.257919312,9.221040726,9.701360703,10.24052048,135,16,26,21,9,1353,164,261,213,96,2016,1788,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,80.5
392,98.74480042,133.4585587,217.4465997,165.3173206,108.2916003,77.51879974,101.1066791,142.2926782,192.5647992,161.4768414,17.21960007,17.12520012,17.24948013,16.94707985,17.40104004,17.18748001,17.29160011,17.48255997,17.40368011,17.33147995,27.52292015,27.76619987,26.80111984,25.95268013,27.11772003,27.9490802,27.57467979,27.22336029,27.14991982,27.06568001,22.37126064,22.44569969,22.02530003,21.4498806,22.25937939,22.56828022,22.4331398,22.35295963,22.27680016,22.19857979,10.30331993,10.64099884,9.551641464,9.005599976,9.716680527,10.76159859,10.28308105,9.740800858,9.746238709,9.734199524,139,17,27,22,9,1398,172,272,222,99,2016,1518,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,67
393,94.94895966,129.6141608,208.959881,154.5733594,107.1123996,76.0273999,97.30128021,135.6339188,185.6800385,148.1698798,17.36000008,17.2847599,17.40287994,17.13947983,17.55404015,17.38000015,17.4414801,17.58127991,17.5831601,17.55532005,27.57256004,27.83075989,26.89980011,26.11832001,27.21407997,28.00343994,27.62444023,27.29107986,27.26184013,27.14615997,22.46627998,22.55775929,22.15133953,21.62890053,22.38406086,22.69172096,22.53296089,22.43618011,22.42250061,22.35074043,10.21255875,10.54599953,9.496919632,8.978839874,9.660039902,10.62343979,10.18296051,9.70980072,9.67868042,9.590839386,133,17,27,22,9,1338,174,272,223,98,2016,1353,1,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,79
394,94.53752045,129.1599997,209.0969183,166.1080396,112.2526404,75.90075989,98.08783936,131.1786395,178.4064795,148.191441,17.05159988,16.9718,17.07219986,16.59012005,17.19760017,16.90403999,16.97444008,17.23872002,17.16796021,17.02540016,27.07011993,27.33431984,26.39168007,25.5853199,26.81128014,27.58672012,27.21115997,26.74399994,26.66668022,26.68199989,22.06085968,22.15305996,21.73194027,21.08771992,22.00443935,22.24537945,22.09280014,21.99135971,21.91732025,21.85369968,10.01852036,10.36252022,9.319478989,8.995199203,9.613679886,10.68268013,10.23672104,9.505279541,9.498718262,9.656599045,134,17,26,21,9,1342,170,268,219,97,2016,1459,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
395,95.23395966,130.7636786,211.7688806,152.0058408,104.3535593,76.9007196,98.06064026,142.3400812,193.87784,152.9684778,17.51840004,17.43796005,17.56740005,17.45539986,17.73860008,17.61944,17.70411995,17.79631989,17.8097599,17.82920006,27.94639984,28.19991997,27.24579979,26.42168007,27.47387993,28.3085601,27.92584023,27.67520004,27.67316025,27.48527985,22.73239994,22.81894016,22.4066,21.93854046,22.60624027,22.96399975,22.81498051,22.73575974,22.74145985,22.65723991,10.4279995,10.76196098,9.67840004,8.966279984,9.735280991,10.68911934,10.22171974,9.878879547,9.863401413,9.656078339,135,17,27,22,9,1358,176,276,226,99,2016,1464,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,80.5
396,78.43375992,113.84436,195.0330408,180.2112793,123.6861188,77.27651978,90.77088013,109.3882797,142.0071213,132.426441,14.65772011,14.51468002,14.58843994,14.04100006,14.57155994,13.44440002,14.04224003,14.95135998,14.79836002,14.13731995,23.71900024,24.09479988,23.07695999,21.99092018,23.80824013,24.72527985,24.26672012,23.53459995,23.62335999,24.03183994,19.18836021,19.30473948,18.83269978,18.01596069,19.1899004,19.0848403,19.15447998,19.24297953,19.21085978,19.08457947,9.061279297,9.580119133,8.488519669,7.949920654,9.236680985,11.28088093,10.22447968,8.583239555,8.824999809,9.894519806,124,14,23,19,9,1243,143,236,190,93,2016,1711,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,73.25
397,79.40080002,115.9623599,195.6293982,176.3796393,125.1391995,76.85832031,91.61467957,106.2666791,145.61276,132.5612399,15.07495991,14.97104004,14.98940002,14.46000008,15.01008007,13.9832,14.47191998,15.2897599,15.22683994,14.56263985,24.10200012,24.46911995,23.49547997,22.48444,24.21935989,25.10884003,24.66123993,23.94807995,23.98416,24.37392006,19.58847952,19.7200799,19.24243975,18.47221994,19.61472034,19.54602051,19.56657982,19.61891985,19.60549974,19.46828032,9.027039528,9.498080254,8.506079674,8.024439812,9.209280014,11.12564087,10.18931961,8.658320427,8.75731945,9.811280251,124,14,24,19,9,1245,148,240,194,92,2016,1912,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,86.75
398,84.62504059,124.7965192,205.9430011,183.1385602,125.2723596,78.66955933,97.9790802,118.0402008,164.3569202,149.3275598,15.98775978,15.92680016,15.92236004,15.48540001,16.00239998,15.27735996,15.56755997,16.14799999,16.16920002,15.64716,25.33871986,25.64324005,24.72532013,23.78856003,25.30136002,26.21015999,25.78300003,25.19656006,25.11571991,25.35688004,20.66323996,20.78501987,20.32384062,19.63698053,20.65187931,20.74375963,20.67528057,20.67228031,20.64246082,20.50201988,9.350960732,9.716440201,8.802960396,8.303160667,9.298959732,10.93279934,10.21544075,9.048559189,8.946519852,9.709720612,133,15,25,20,9,1332,158,252,205,94,2016,1809,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,71.75
399,90.98660095,127.7851608,207.8750409,177.3485992,119.3516003,76.42471924,98.32247955,123.6155206,170.1208392,147.7303589,16.61619987,16.54452007,16.59620003,16.0123201,16.69639984,16.21060001,16.34548004,16.76700012,16.69671989,16.37208008,26.32060005,26.59996002,25.66268005,24.81279991,26.18660011,26.99040016,26.60352005,26.02492004,25.91776001,26.07343987,21.4684,21.57223988,21.12944031,20.41255951,21.44149971,21.60050011,21.4744997,21.39595985,21.30724049,21.2227602,9.704401016,10.0554409,9.066478729,8.800479889,9.490200043,10.77980042,10.25803947,9.257919312,9.221040726,9.701360703,133,16,26,21,9,1339,164,261,213,96,2016,1788,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,85.25
400,84.44272049,124.3581198,204.08336,180.3818396,125.0366003,77.27076019,96.84916016,115.1256,160.7204004,142.8299179,16.10375996,16.03840008,16.03971996,15.51455997,16.11307991,15.39660004,15.65975998,16.24591991,16.21995995,15.71171993,25.47472,25.78408005,24.84056015,23.92376022,25.45443985,26.305,25.89719994,25.25355988,25.18023994,25.45128014,20.78923988,20.91124058,20.44014072,19.7191596,20.78375912,20.85080004,20.77847958,20.74973965,20.70009995,20.58150005,9.370960236,9.745679855,8.800840378,8.409199715,9.341360092,10.90840054,10.23744011,9.007638931,8.960281372,9.739561081,131,15,25,20,9,1311,159,253,206,94,2016,1737,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,85.25
401,82.44172058,122.1572409,203.0129614,182.1739618,126.1698404,78.68391907,96.34455963,114.8108801,159.4355579,145.392439,15.71423992,15.64756012,15.63944,15.20768009,15.70403996,14.88619999,15.23547989,15.88612007,15.9075198,15.33059998,24.94444008,25.26744003,24.34063988,23.37656006,24.95447998,25.87179985,25.43363998,24.82172012,24.77132004,25.05360008,20.32934046,20.45750046,19.99003935,19.29211998,20.3292594,20.37899971,20.33455992,20.35391998,20.33941984,20.19210005,9.230200768,9.619880676,8.701199532,8.168880463,9.250439644,10.98559952,10.19815922,8.935600281,8.863801003,9.723000526,131,15,24,20,9,1310,155,248,201,93,2016,1703,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,80.5
402,90.11532043,126.720881,201.9517206,139.4466406,101.4697208,77.61871857,92.88991913,141.6954022,200.5100403,144.3361212,18.03123993,17.99772011,18.10036011,18.49516006,18.31800003,18.35932007,18.42827988,18.33388,18.63503998,18.78304001,28.55416008,28.82388008,27.94100014,27.17176003,27.96724007,28.88423996,28.47292015,28.46628006,28.59772011,28.18584015,23.29269981,23.41079998,23.02068043,22.83345985,23.14262009,23.62177944,23.45059967,23.40007973,23.61637974,23.48443985,10.5229187,10.82615852,9.840639114,8.67660141,9.649238586,10.52491951,10.04463959,10.13240051,9.962678909,9.402801514,131,18,28,23,9,1316,183,283,233,99,2016,1354,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,82
403,78.41316055,106.5866403,185.17948,170.82952,118.20168,74.14023911,84.84500031,101.4651202,128.1150397,120.1131595,13.78639999,13.58332001,13.74200001,13.02728004,13.68531998,12.38815998,13.12843998,14.17304001,13.90940002,13.22599998,22.71795998,23.14279984,22.11340004,20.99872009,22.89584,23.81915993,23.32744003,22.53831989,22.72156006,23.17792004,18.2521801,18.36305952,17.92769957,17.01300001,18.2905798,18.10366011,18.22794008,18.35568047,18.31547976,18.20195961,8.931560516,9.559479713,8.371399879,7.971440315,9.210519791,11.43100071,10.19900036,8.365280151,8.812159538,9.951919556,116,13,22,18,9,1167,134,227,181,92,2016,1846,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,85
404,94.63315948,129.3931995,210.1703998,168.5752405,112.6368799,76.14707916,98.55192047,132.5242798,178.8609589,149.5028003,17.02595993,16.9428801,17.04408012,16.56448002,17.1674398,16.86064003,16.94107994,17.22128006,17.13236,16.97992004,27.05832001,27.32203987,26.36627998,25.54043999,26.79071999,27.57235992,27.19851997,26.72307999,26.64695992,26.67368004,22.04213905,22.13246059,21.70518017,21.05245972,21.9790802,22.21649933,22.06980038,21.97217941,21.88965988,21.82679939,10.03236008,10.37915993,9.322198868,8.975959778,9.623279572,10.71171951,10.25744057,9.501800537,9.514598846,9.693759918,135,16,26,21,9,1350,169,267,218,98,2016,1436,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,75.75
