,year,DefectosTotales,ASNM,Luminosidad,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,OrientationNum,Slope,pH_avg,org_avg,Franco,Arcilloso,Limoso,Arenoso,Cascajoso,Aroma-Fragancia,Acidez,Cuerpo,Sabor,SaborResidual,Dulzor,Uniformidad,Balance,TazaLimpia,PuntajeCatador,PuntajeTotal
234,2011,2.95,1453.0,2,238.167892273,16.9630039978,26.4809919739,21.721998024,9.51798820496,8.0,30.9780006,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2011,1.14,1748.0,2,209.723456482,15.9098159904,24.2941520233,20.1019840717,8.38433637619,6.0,29.8141994,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
236,2011,4.17,1550.0,2,237.196835632,16.9241959839,26.3947280045,21.6594620705,9.47053279877,2.0,26.5674,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
237,2011,3.08,1387.0,2,242.539331238,16.9788320618,26.6822000046,21.8305159569,9.70336780548,1.0,15.9849005,5.33333333333,0.0421666666667,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2011,1.95,1622.0,2,230.386271851,16.7407479401,25.9115719604,21.3261600494,9.17082405091,5.0,21.4291,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
239,2011,2.1,1705.0,2,209.723456482,15.9098159904,24.2941520233,20.1019840717,8.38433637619,8.0,15.7306995,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
240,2011,0.93,1703.0,2,225.810355835,16.60605196,25.5740080032,21.0900299072,8.9679561615,1.0,24.8960991,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
241,2011,2.14,1555.0,2,230.222387879,16.7691759834,25.961812027,21.3654938698,9.19263629913,6.0,17.7588005,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
242,2011,7.48,1374.0,2,231.691208069,17.2614559555,26.8043600006,22.0329079628,9.54290447235,1.0,10.7110004,5.33333333333,0.0421666666667,3,3,3,0,0,6.375,6.75,6.5,6.75,6.75,10.0,10.0,6.5,10.0,6.5,76.125
243,2011,2.69,1379.0,2,231.792155884,17.4576319656,27.283407959,22.3705197334,9.82577610016,6.0,9.9418097,5.33333333333,0.0421666666667,3,3,3,0,0,6.5,6.5,6.5,6.75,6.5,10.0,10.0,6.5,10.0,6.75,76.0
244,2011,2.18,1656.0,2,225.810355835,16.60605196,25.5740080032,21.0900299072,8.9679561615,2.0,3.66504,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.25,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.25,81.25
245,2011,1.8,1545.0,1,174.413680267,15.7810520058,24.7788120117,20.2799321175,8.99775981903,7.0,9.1875801,5.33333333333,0.0421666666667,3,3,3,0,0,7.75,7.5,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.75,83.5
246,2011,1.45,1578.0,0,172.447195648,15.676507988,24.5420439682,20.1092760086,8.86553573608,7.0,19.8372993,4.15,0.01025,1,3,1,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
247,2011,0.6,1587.0,2,172.990360077,15.657015995,24.4023959656,20.0297060013,8.74537963867,4.0,18.8722992,5.33333333333,0.0421666666667,3,3,3,0,0,7.25,7.25,7.0,7.25,7.0,10.0,10.0,7.0,10.0,7.25,80.0
248,2011,1.25,1539.0,1,180.044443878,16.0844720345,25.3949200668,20.7396961212,9.31044807434,3.0,28.5916004,5.33333333333,0.0421666666667,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2011,1.09,1736.0,2,175.995008118,15.6754680328,24.1456280594,19.9105480194,8.47015991211,8.0,21.5778999,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,6.5,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.5,76.5
250,2011,0.86,1711.0,2,177.303811798,15.7002920151,23.8919799042,19.7961360455,8.19168787002,7.0,23.3190994,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
251,2011,3.29,1608.0,2,172.447195648,15.676507988,24.5420439682,20.1092760086,8.86553573608,7.0,21.2789001,4.15,0.01025,1,3,1,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
252,2011,2.85,1636.0,2,179.527731903,16.0178519668,25.2182199707,20.6180363178,9.20036802292,1.0,31.1748009,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
253,2011,1.09,1558.0,2,178.017539642,15.8276440086,24.7967599564,20.3122020244,8.96911592483,5.0,29.0624008,4.15,0.01025,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2011,0.59,1591.0,2,175.412699585,15.9056119652,25.1014999847,20.5035560131,9.19588785172,6.0,14.7275,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
255,2011,1.23,1773.0,2,136.66081604,14.8064840317,22.3010120011,18.5537479877,7.4945277214,5.0,29.8400993,4.15,0.01025,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2011,3.55,1756.0,2,136.66081604,14.8064840317,22.3010120011,18.5537479877,7.4945277214,5.0,37.6413002,4.15,0.01025,1,3,1,0,0,7.5,7.25,7.25,7.5,7.25,10.0,10.0,7.0,10.0,7.25,81.0
257,2011,0.95,1430.0,1,172.320636444,16.0992240524,24.9604399414,20.529831934,8.86121587753,8.0,11.3927002,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.0,7.5,7.0,10.0,10.0,7.0,10.0,7.5,81.0
258,2011,3.04,1138.0,1,188.414783752,18.6734920426,29.3589599914,24.0162261009,10.685468483,6.0,20.8516006,5.35,0.0523333333333,3,3,3,0,1,7.0,6.5,6.75,6.75,6.25,10.0,10.0,6.5,10.0,6.5,76.25
259,2011,1.27,1152.0,2,200.944791306,20.9378520126,31.5395599518,26.2387061119,10.6017080307,2.0,32.421299,5.35,0.0523333333333,3,3,3,0,1,6.0,6.0,6.0,6.0,6.0,10.0,10.0,6.0,10.0,6.0,72.0
261,2011,0.91,1493.0,1,164.956455841,15.5038359985,23.0950480042,19.2994421959,7.59121227264,4.0,45.6161995,5.35,0.0523333333333,3,3,3,0,1,7.75,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.75
262,2011,6.49,1334.0,1,196.571432251,17.0108880005,26.1993080063,21.6050979614,9.18841972351,1.0,37.8900986,5.35,0.0523333333333,3,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2011,7.55,1407.0,2,195.841516022,16.9844280319,26.0640000153,21.5242141724,9.07957191467,3.0,21.2726002,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.5,80.5
264,2011,1.55,1356.0,1,196.571432251,17.0108880005,26.1993080063,21.6050979614,9.18841972351,1.0,47.1585999,5.35,0.0523333333333,3,3,3,0,1,7.0,6.5,7.0,7.0,6.5,10.0,10.0,6.5,10.0,6.5,77.0
265,2011,1.46,1347.0,2,198.159327851,17.3038520126,26.7663319855,22.0350920677,9.46247997284,8.0,23.7777996,5.35,0.0523333333333,3,3,3,0,1,7.5,7.0,7.0,7.25,7.0,10.0,10.0,7.0,10.0,7.75,80.5
266,2011,2.55,1305.0,1,193.475567688,16.6263280335,25.5409799805,21.0836541176,8.91465206146,1.0,19.7378006,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.5,7.5,7.0,10.0,10.0,7.25,10.0,7.75,82.0
267,2011,0.95,1365.0,2,198.159327851,17.3038520126,26.7663319855,22.0350920677,9.46247997284,2.0,26.3050995,5.35,0.0523333333333,3,3,3,0,1,8.0,7.5,7.25,7.25,7.0,10.0,10.0,7.25,10.0,8.0,82.25
268,2011,1.75,1387.0,1,203.066371796,18.3585360374,28.6460720062,23.5023041725,10.2875360489,2.0,22.0955009,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
269,2011,0.79,1784.0,2,172.129683777,15.3458320007,22.1792159767,18.7625240326,6.83338432312,4.0,34.5828018,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.5,81.75
270,2011,2.2,1251.0,1,205.731588135,18.7070280456,28.994967987,23.8509981155,10.2879402161,7.0,22.6674995,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
271,2011,2.65,1506.0,2,198.168164307,16.9374560509,25.7381440048,21.3377999306,8.80068836212,7.0,18.6863995,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.75,82.25
272,2011,7.51,1268.0,2,207.074271545,19.7629120255,30.4755561218,25.1192341805,10.7126440048,2.0,7.6387701,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
273,2011,2.06,1309.0,2,193.475567688,16.6263280335,25.5409799805,21.0836541176,8.91465206146,1.0,39.3791008,5.35,0.0523333333333,3,3,3,0,1,7.0,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,8.0,82.0
275,2011,4.91,1000.0,2,205.239872467,18.5819519806,28.808199997,23.6950761795,10.2262477875,1.0,27.3316002,5.35,0.0523333333333,3,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2011,0.75,1659.0,1,148.971439728,15.7784920082,25.6559120102,20.7172020912,9.8774198532,3.0,25.1998997,4.15,0.01025,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2011,1.85,1604.0,2,149.846712189,15.8582999802,25.9226640091,20.8904820442,10.0643644333,2.0,12.1869001,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
278,2011,1.22,1607.0,1,155.142348083,15.8450680084,25.6627839661,20.7539260864,9.81771583558,7.0,21.8792,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.5,10.0,7.5,82.25
279,2011,1.3,1840.0,1,127.172255798,15.1972560387,23.6023599777,19.39980793,8.40510368347,6.0,28.6434002,5.1,0.013,3,0,3,0,0,7.5,7.25,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.25,81.5
280,2011,0.75,1931.0,2,119.195592178,15.02892799,23.3318519897,19.1803899765,8.30292396545,3.0,10.3341999,5.1,0.058,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2011,1.92,1762.0,2,131.507216339,15.3356000328,23.9202920227,19.6279458523,8.58469171524,8.0,15.3795004,5.33333333333,0.0421666666667,3,3,3,0,0,6.5,6.25,6.25,7.0,6.25,10.0,10.0,6.25,10.0,6.5,75.0
282,2011,1.09,1652.0,2,150.292363739,15.6813000374,25.0808559341,20.3810779095,9.39955568314,8.0,12.2862997,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2011,2.61,1800.0,2,127.683056305,15.1660719948,23.5241079941,19.3450899601,8.35803594589,3.0,15.9057999,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2011,0.75,1885.0,2,128.386496399,15.2325040245,23.6688480148,19.4506760597,8.43634395599,4.0,13.8970003,5.1,0.013,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,6.5,10.0,7.0,78.5
285,2011,7.0,1820.0,2,136.154759827,15.4062640114,24.1969519653,19.8016080856,8.79068832398,2.0,7.3003402,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2011,2.09,1706.0,1,146.007195984,15.6808719635,25.3829200439,20.5318959236,9.70204753875,2.0,33.8181992,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.5,82.0
288,2011,4.03,1260.0,1,168.758040161,17.6470519257,28.8332160034,23.2401338577,11.1861637116,3.0,31.8274002,4.15,0.01025,1,3,1,0,0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,6.0,10.0,5.0,71.0
289,2011,1.1,1748.0,1,113.898624374,14.8675519638,23.0516920319,18.9596219063,8.18414020538,7.0,10.1170998,5.1,0.013,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
290,2011,2.25,1523.0,1,157.881840241,15.9404920464,25.8960559998,20.9182741165,9.95556373595,3.0,25.5622997,5.1,0.013,3,0,3,0,0,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.25,81.5
291,2011,3.45,1595.0,1,125.01099588,15.1321040192,23.4153399658,19.2737220764,8.28323631286,5.0,9.4553499,5.1,0.013,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
292,2011,0.8,1950.0,2,136.748576324,15.3438160171,23.999359993,19.6715880394,8.65554409027,4.0,37.7099991,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.5,10.0,7.5,82.25
293,2011,1.1,1762.0,1,140.92450766,15.5354239922,24.7707479859,20.1530858517,9.23532381058,1.0,9.6078596,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,6.75,10.0,10.0,7.0,10.0,6.5,78.25
294,2011,0.2,1841.0,2,136.748576324,15.3438160171,23.999359993,19.6715880394,8.65554409027,6.0,8.5706501,5.1,0.013,3,0,3,0,0,7.25,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,80.75
295,2011,1.1,1476.0,2,164.021352509,16.6543440208,27.5034319763,22.0788880348,10.8490880966,3.0,28.2394009,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2011,9.86,1633.0,2,155.868059845,15.9291240234,25.8372240296,20.8831740856,9.90809984206,8.0,19.3782005,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
297,2011,1.59,1813.0,2,148.398008148,15.6920440025,25.0804599838,20.3862520695,9.38841619491,5.0,28.9116993,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
298,2011,1.35,1541.0,2,161.071200501,16.2125880013,26.609483963,21.4110360146,10.3968957901,8.0,20.0753002,5.33333333333,0.0421666666667,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2011,1.48,1603.0,2,158.15883606,16.1431959915,26.505052002,21.3241239548,10.3618560791,3.0,19.2131004,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
301,2011,1.3,1919.0,2,108.813344055,14.6713919754,22.7221840134,18.6967878342,8.05079193115,6.0,24.1644993,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2011,2.29,1787.0,2,148.398008148,15.6920440025,25.0804599838,20.3862520695,9.38841619491,5.0,26.4934998,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
303,2011,2.2,1764.0,2,143.13452417,15.5550720024,24.9000479508,20.2275600433,9.3449760437,3.0,7.6180801,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
304,2011,0.45,2001.0,1,124.670252136,15.1437359772,23.51388797,19.3288118839,8.37015180588,3.0,11.7799997,5.1,0.013,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
305,2011,2.44,1750.0,2,145.97379596,15.6215999908,25.0771880341,20.3493938446,9.45558815002,4.0,23.1042995,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
306,2011,2.93,1553.0,2,161.071200501,16.2125880013,26.609483963,21.4110360146,10.3968957901,8.0,23.2600994,5.33333333333,0.0421666666667,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2011,1.42,1665.0,1,151.715727844,15.7168880005,25.1811119919,20.4490000725,9.46422405243,7.0,13.0508003,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
308,2011,3.8,1458.0,2,221.690835846,17.0717079697,27.0128520203,22.0422800064,9.94114379883,5.0,12.8528004,5.4,0.038,3,0,3,0,0,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.25,81.5
309,2011,2.09,1656.0,2,231.37172052,16.8335639801,26.3688719788,21.6012181282,9.53530788422,1.0,14.9530001,5.4,0.038,3,0,3,0,0,7.25,7.5,7.25,7.5,7.5,10.0,10.0,7.25,10.0,7.25,81.5
310,2011,0.7,1647.0,2,206.572059296,16.848743988,26.5297720337,21.6892580032,9.68102798462,1.0,18.6863995,5.41666666667,0.0498333333333,3,0,3,2,0,7.25,7.25,7.0,7.25,7.0,10.0,10.0,7.0,10.0,7.25,80.0
311,2011,1.8,1511.0,2,235.309028198,17.0252240181,26.8898279266,21.9575261116,9.86460399628,8.0,19.031601,5.41666666667,0.0498333333333,3,0,3,2,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
312,2011,0.75,1700.0,2,224.741288696,16.6318479843,25.9704840088,21.3011659622,9.33863601685,3.0,7.9621801,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.5,82.0
313,2011,1.72,1531.0,2,220.32165216,17.0466440048,26.9223119659,21.9844780922,9.87566814423,3.0,16.6937008,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2011,1.35,1661.0,2,230.190108215,16.7275199509,26.002780014,21.3651497841,9.27525997162,4.0,16.5811005,5.4,0.038,3,0,3,0,0,7.25,7.5,7.5,7.5,7.5,10.0,10.0,7.25,10.0,7.5,82.0
315,2011,0.9,1548.0,2,213.123191894,16.1261320267,24.8309119186,20.4785219193,8.70478019714,7.0,23.1564007,5.625,0.02175,3,3,3,0,0,7.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.5,80.0
316,2011,1.55,1517.0,2,244.63971167,17.134532074,27.1075920486,22.1210621834,9.97305927276,3.0,16.5548992,5.4,0.038,3,0,3,0,0,6.5,6.75,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.5,76.25
317,2011,7.79,1681.0,2,226.923771606,16.8557479706,26.5106119385,21.6831798553,9.65486373901,7.0,20.3918991,5.85,0.0245,3,0,0,3,0,7.0,6.5,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.5,76.5
318,2011,0.9,1840.0,2,184.122563415,15.1045920181,23.8879679642,19.4962800026,8.78337574005,6.0,22.9862995,5.41666666667,0.0498333333333,3,0,3,2,0,7.25,7.5,7.5,7.5,7.5,10.0,10.0,7.25,10.0,7.5,82.0
319,2011,2.68,1660.0,2,223.346176086,16.5039519615,25.4197560196,20.961853981,8.9158039093,4.0,22.4862995,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,6.5,10.0,6.5,78.0
320,2011,0.45,1547.0,2,232.608791321,16.8349239921,26.2709360352,21.5529298782,9.43601226807,1.0,17.1630993,5.625,0.02175,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
321,2011,1.55,1571.0,2,243.410564636,17.0934240265,26.9469760055,22.0202000618,9.85355205536,3.0,11.3161001,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.5,82.0
322,2011,1.05,1756.0,2,219.896608276,16.4926560097,25.6697160187,21.0811860084,9.17706012726,3.0,19.5132008,5.4,0.038,3,0,3,0,0,7.5,7.25,7.25,7.5,7.25,10.0,10.0,7.0,10.0,7.25,81.0
323,2011,0.95,1858.0,2,193.389444214,15.6200439949,24.5231200027,20.071582222,8.90307617188,8.0,22.5751991,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.5,10.0,7.5,82.25
324,2011,3.41,1600.0,2,229.668872742,16.7457319794,26.1209120789,21.4333219528,9.37518005371,2.0,17.1186008,5.4,0.038,3,0,3,0,0,7.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.5,80.0
325,2011,1.1,1508.0,2,245.214644226,17.0793640137,26.8496839752,21.9645237923,9.77031993866,8.0,18.7660007,5.4,0.038,3,0,3,0,0,6.375,6.75,6.5,6.75,6.75,10.0,10.0,6.5,10.0,6.5,76.125
326,2011,1.75,1707.0,2,205.39873584,16.3622319756,25.7187080078,21.0404700756,9.35647592544,8.0,25.4902,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
329,2011,0.73,1654.0,0,230.105076172,16.9027280541,26.5932120514,21.7479703903,9.69048423767,2.0,18.1681995,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.5,82.0
330,2011,1.71,1595.0,2,234.550935547,16.8432639771,26.3177399826,21.5805018425,9.47447605133,8.0,3.3438001,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.25,10.0,10.0,7.25,10.0,7.5,82.0
331,2011,0.49,1528.0,2,223.161608521,16.5042160072,25.4656039658,20.9849100113,8.96138763428,7.0,13.4593,5.625,0.02175,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2011,1.04,1465.0,2,239.934015442,17.0032879944,26.8844879684,21.943888092,9.881199646,8.0,22.9920006,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,6.5,10.0,10.0,6.5,10.0,6.0,77.0
333,2011,2.58,1900.0,2,189.393643555,16.0477639809,23.0005959778,19.5241800308,6.95283203125,4.0,36.8409996,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.75,82.75
334,2011,1.59,1411.0,1,214.547640198,17.2370998993,26.6694079895,21.9532538414,9.43230838775,1.0,28.5583,5.35,0.0523333333333,3,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2011,6.2,1344.0,2,212.248008545,17.570412056,27.4060480347,22.4882300377,9.83563556671,4.0,23.7205009,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
336,2011,2.98,1637.0,2,216.155539856,16.5498600082,25.0995200271,20.8246897698,8.54965991974,3.0,32.5746002,5.625,0.02175,3,3,3,0,0,6.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,6.5,78.0
337,2011,6.61,1490.0,2,214.604099915,16.5011679802,24.8446000137,20.6728840828,8.34343204498,5.0,24.1592999,5.35,0.0523333333333,3,3,3,0,1,7.0,6.5,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.5,76.5
338,2011,2.31,1816.0,2,181.205447479,15.7542760391,22.5057639465,19.1300199986,6.75148763657,4.0,20.3808002,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
339,2011,1.77,1250.0,1,188.708691711,19.4419959335,30.2124559479,24.8272256851,10.7704605103,3.0,16.6504993,5.6,0.026,3,3,3,0,0,6.5,6.0,6.5,6.5,6.0,10.0,10.0,6.0,10.0,6.0,73.5
340,2011,2.9,1453.0,2,211.036575867,17.1733520279,26.3801320267,21.7767420769,9.20678005219,8.0,26.0818996,5.35,0.0523333333333,3,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2011,1.05,1665.0,2,186.003584076,15.9495160713,22.8637079506,19.4066120625,6.91419172287,7.0,15.6094999,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
343,2011,1.07,1690.0,2,189.255296539,16.0366159782,22.9873280144,19.5119720936,6.95071210861,3.0,32.6465988,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,6.5,10.0,10.0,7.0,10.0,6.5,78.0
344,2011,2.43,1500.0,2,208.104592102,16.3922040405,24.3856559906,20.3889304161,7.99345188141,1.0,20.3206997,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
345,2011,1.97,1785.0,2,207.628732635,16.3830840225,24.3192959671,20.3511899471,7.93621225357,4.0,10.6724997,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
346,2011,2.16,1393.0,2,212.247947815,16.9988079987,26.0692079544,21.5340078354,9.07040023804,6.0,17.2931004,5.35,0.0523333333333,3,3,3,0,1,7.0,6.75,6.75,6.5,6.5,10.0,10.0,6.5,10.0,6.75,76.75
347,2011,2.99,1498.0,2,213.390247742,17.3572520218,26.9001240234,22.1286877632,9.54287204742,3.0,22.3068008,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
348,2011,3.32,1518.0,1,196.701908081,16.2145160103,23.4783919601,19.8464538574,7.26387634277,4.0,9.9418097,5.35,0.0523333333333,3,3,3,0,1,7.0,6.5,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.0,76.0
349,2011,3.65,1616.0,1,205.532159973,16.3687279778,23.9999960175,20.184361887,7.63126821518,4.0,19.0995998,5.4,0.038,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2016,0.0991357397051,1523.0,2,130.460991852,16.6456920357,26.391483963,21.5185880661,9.74579200745,3.0,15.5437002,5.4,0.038,3,0,3,0,0,8.25,7.5,7.5,7.5,7.5,8.0,8.0,7.5,8.0,7.0,76.75
351,2016,0.0282542885974,1696.0,2,134.160352051,16.3641399269,26.0864719162,21.2253060341,9.72233181,1.0,15.5437002,5.25,0.0645,3,0,3,0,0,8.5,8.0,8.0,8.5,8.0,10.0,10.0,8.0,10.0,8.25,87.25
