"","SICA","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec7","dtr3","dtr6","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Arenoso","Cascajoso","PuntajeTotal"
"295",6659401496,1.1,1476,2,128.643920898,122.751679993,153.151799927,216.991919556,145.632520752,10.8904399872,10.5680789948,78.6901016,28.2394009,5.4,0.038,3,0,0,0,0
"296",6659402693,9.86,1633,2,118.385560608,118.651399536,140.53671875,215.05828064,148.189120483,9.876039505,9.76015949249,327.2250061,19.3782005,5.33333333333,0.0421666666667,3,3,0,0,82.5
"297",6659402514,1.59,1813,2,112.233718567,113.986280212,134.505799866,207.65196106,145.134080505,9.35160064697,9.25216007233,171.9889984,28.9116993,5.4,0.038,3,0,0,0,82.5
"298",6659406387,1.35,1541,2,123.684000854,121.807760315,146.754761353,218.727440186,147.196960144,10.4171600342,10.2024002075,301.3989868,20.0753002,5.33333333333,0.0421666666667,3,3,0,0,0
"299",6659401195,3.53,1637,2,110.9059198,111.096159973,132.46947998,203.237481079,137.309560242,9.29747962952,9.20380020142,0,0,4.15,0.01025,1,3,0,0,0
"300",6659401526,1.48,1603,2,123.050560913,119.939399414,144.740520935,216.139960938,141.208120422,10.3592815399,10.1830797195,107.5920029,19.2131004,5.4,0.038,3,0,0,0,82.5
"301",6659408706,1.3,1919,2,81.3754403687,92.5496002197,100.16428009,169.221760864,96.3892803955,8.03123950958,7.93151950836,219.871994,24.1644993,5.4,0.038,3,0,0,0,0
"302",6659402522,2.29,1787,2,112.233718567,113.986280212,134.505799866,207.65196106,145.134080505,9.35160064697,9.25216007233,178.6029968,26.4934998,5.4,0.038,3,0,0,0,82.5
"303",6659400468,2.2,1764,2,111.124839783,110.326400452,132.575521545,202.133359985,133.647640686,9.31812095642,9.2213602066,91.7357025,7.6180801,5.4,0.038,3,0,0,0,82.5
"304",6659403391,0.45,2001,1,93.4657998657,101.1179599,114.530000305,185.379598999,118.016959534,8.35847949982,8.22304058075,97.8153,11.7799997,5.1,0.013,3,0,0,0,82.5
"305",6659400501,2.44,1750,2,112.881239929,112.16743988,134.424639893,205.03631897,136.666798401,9.43168067932,9.3349199295,112.913002,23.1042995,5.4,0.038,3,0,0,0,82.5
"306",6659402483,2.93,1553,2,123.684000854,121.807760315,146.754761353,218.727440186,147.196960144,10.4171600342,10.2024002075,313.4719849,23.2600994,5.33333333333,0.0421666666667,3,3,0,0,0
"307",6659402085,1.42,1665,1,114.193161316,116.159879761,137.211679382,211.103360596,147.20855835,9.46699905396,9.34343910217,264.9869995,13.0508003,5.33333333333,0.0421666666667,3,3,0,0,82.5
"308",6668200096,3.8,1458,2,129.9961203,163.345159302,201.285680542,283.982279053,276.82895752,9.87723922729,9.39008140564,186.1159973,12.8528004,5.4,0.038,3,0,0,0,81.5
"309",6668200226,2.09,1656,2,159.959680176,189.710200806,282.514118652,245.943200684,193.047079468,9.59592056274,9.10715866089,350.394989,14.9530001,5.4,0.038,3,0,0,0,81.5
"310",6668200827,0.7,1647,2,123.410559998,156.716759644,184.257599487,277.748876953,259.53171814,9.53324127197,9.10627937317,353.8110046,18.6863995,5.41666666667,0.0498333333333,3,0,2,0,80
"311",6668200728,1.8,1511,2,160.497559204,192.762319946,281.535802002,249.012120361,198.897600708,9.99364089966,9.33612060547,310.2359924,19.031601,5.41666666667,0.0498333333333,3,0,2,0,79
"312",6668200059,0.75,1700,2,154.399480591,177.822721558,273.940484619,244.577000732,186.455639648,9.37327957153,8.99168014526,100.0080032,7.9621801,5.4,0.038,3,0,0,0,82
"313",6668200327,1.72,1531,2,129.349679565,163.190239258,199.732479858,284.772958984,274.468242187,9.7976398468,9.33543968201,88.4517975,16.6937008,5.4,0.038,3,0,0,0,0
"314",6668201546,1.35,1661,2,159.494680786,188.229559937,281.280040283,244.249439087,195.243640137,9.29991912842,8.9507598877,123.9059982,16.5811005,5.4,0.038,3,0,0,0,82
"315",6668201553,0.9,1548,2,152.734039917,177.121239624,267.938920898,234.32539978,170.922520752,8.55348014832,8.59091949463,264.0190125,23.1564007,5.625,0.02175,3,3,0,0,80
"316",6668200070,1.55,1517,2,163.241880493,207.754038696,278.905119629,254.904240723,222.146079712,9.97039985657,9.6053981781,107.4469986,16.5548992,5.4,0.038,3,0,0,0,76.25
"317",6668200505,7.79,1681,2,157.715800171,186.40947998,279.174401855,242.965359497,183.431919556,9.73251914978,9.16068077087,253.5399933,20.3918991,5.85,0.0245,3,0,3,0,76.5
"318",6668200864,0.9,1840,2,137.075758972,155.522680054,239.329320068,210.509319458,133.180919189,8.45919895172,8.81931877136,208.522995,22.9862995,5.41666666667,0.0498333333333,3,0,2,0,82
"319",6668200163,2.68,1660,2,155.824000244,180.835239868,274.246199951,240.787360229,187.944239502,8.8858795166,8.7110004425,130.2359924,22.4862995,5.4,0.038,3,0,0,0,78
"320",6668201983,0.45,1547,2,162.206958008,195.683359985,285.800877686,243.638119507,195.548759766,9.45816040039,9.06200027466,4.5139899,17.1630993,5.625,0.02175,3,3,0,0,82.5
"321",6668200375,1.55,1571,2,164.732599487,207.251520386,284.759885254,252.130640259,215.793480835,9.89019966125,9.4471206665,111.3710022,11.3161001,5.4,0.038,3,0,0,0,82
"322",6668200581,1.05,1756,2,154.558079224,179.209759521,274.037362061,240.155881348,176.468400879,9.13928031921,8.87232017517,100.5390015,19.5132008,5.4,0.038,3,0,0,0,81
"323",6668202086,0.95,1858,2,141.945280151,161.552158203,250.619398804,218.923000488,141.565040894,8.66623878479,8.80752086639,303.0710144,22.5751991,5.4,0.038,3,0,0,0,82.25
"324",6668200315,3.41,1600,2,159.099121094,187.351280518,281.138000488,245.067758789,192.193400269,9.41024017334,9.00559997559,54.6375008,17.1186008,5.4,0.038,3,0,0,0,80
"325",6668200232,1.1,1508,2,165.389398804,213.322240601,284.189038086,251.150200195,222.109041748,9.72232055664,9.47264099121,320.8070068,18.7660007,5.4,0.038,3,0,0,0,76.125
"326",6668202049,1.75,1707,2,153.586359863,182.61303894,272.336917725,221.834520874,149.88368042,9.20167922974,9.00716018677,310.8649902,25.4902,5.4,0.038,3,0,0,0,82.5
"327",6668201355,6.9,1790,2,133.898118286,151.446759644,232.292081909,207.638599243,133.152640076,8.39888000488,8.84132003784,0,0,5.41666666667,0.0498333333333,3,0,2,0,82.5
"328",6668201356,1.44,1766,2,142.75487915,161.59632019,253.459840088,227.117280273,154.159959106,8.82991981506,8.83808040619,0,0,5.41666666667,0.0498333333333,3,0,2,0,0
"329",6668200651,0.73,1654,0,159.030438232,188.828521118,280.886921387,245.223361816,189.034920044,9.78116035461,9.19351959229,61.2201996,18.1681995,5.4,0.038,3,0,0,0,82
"330",6668201550,1.71,1595,2,161.400120239,193.146760254,284.069759521,246.138878784,201.739880981,9.526720047,9.1007194519,326.3099976,3.3438001,5.4,0.038,3,0,0,0,82
"331",6668201997,0.49,1528,2,156.629119263,182.643919678,275.971002197,240.678520508,185.285921631,8.91843986511,8.73512077332,272.9110107,13.4593,5.625,0.02175,3,3,0,0,0
"332",6668200104,1.04,1465,2,161.761838989,195.897958984,282.439039307,251.710200195,211.567199707,9.9901599884,9.41535949707,317.321991,22.9920006,5.4,0.038,3,0,0,0,77
"333",6668700058,2.58,1900,2,133.557520447,163.799160156,228.451439209,181.333878784,157.733241577,7.13852024078,7.07820034027,150.5240021,36.8409996,5.4,0.038,3,0,0,0,82.75
"334",6668701801,1.59,1411,1,140.860799561,204.674880371,246.231040649,193.043600464,194.421479492,9.39052009583,9.09092140198,351.8699951,28.5583,5.35,0.0523333333333,3,3,0,1,0
"335",6668700923,6.2,1344,2,142.057079468,209.632241821,246.714759521,189.700559692,190.38236145,9.7455997467,9.42763900757,112.7819977,23.7205009,5.35,0.0523333333333,3,3,0,1,79
"336",6668700947,2.98,1637,2,145.222639771,193.908158569,253.569200439,202.864041138,193.303959961,8.55588150024,8.50267982483,102.4499969,32.5746002,5.625,0.02175,3,3,0,0,78
"337",6668701635,6.61,1490,2,145.50263916,192.434440308,253.604562378,201.996520386,189.464958496,8.36647987366,8.33160018921,200.0720062,24.1592999,5.35,0.0523333333333,3,3,0,1,76.5
"338",6668701555,2.31,1816,2,130.170519714,155.361639404,220.781679077,174.712679443,148.56059967,6.90967941284,6.90759944916,115.1679993,20.3808002,5.4,0.038,3,0,0,0,79
"339",6668700592,1.77,1250,1,137.228120728,193.729758911,221.364840698,174.162640381,164.540719604,10.9854812622,9.60452079773,81.4309006,16.6504993,5.6,0.026,3,3,0,0,73.5
"340",6668701258,2.9,1453,2,138.281040039,201.805640259,242.17355957,190.116800537,189.397040405,9.19244003296,8.8706817627,294.4440002,26.0818996,5.35,0.0523333333333,3,3,0,1,0
"341",6668700030,1.05,1665,2,132.133280334,159.022440186,225.375960083,180.001640625,154.182839966,7.09375953674,7.04636001587,253.1419983,15.6094999,5.35,0.0523333333333,3,3,0,1,82.5
"342",6668701219,2.2,1788,2,138.144439392,183.680881348,240.308479004,191.969439697,178.328879395,7.89551925659,7.84628105164,0,0,5.35,0.0523333333333,3,3,0,1,81
"343",6668701224,1.07,1690,2,134.000799255,163.499321289,228.792961426,181.211799927,157.549080811,7.1310005188,7.0764799118,107.2890015,32.6465988,5.4,0.038,3,0,0,0,78
"344",6668700714,2.43,1500,2,140.301719971,189.28079895,244.522719727,193.205959473,180.980280762,8.04615974426,8.01815986633,349.9190063,20.3206997,5.4,0.038,3,0,0,0,79
"345",6668700713,1.97,1785,2,140.423959351,189.190119019,244.655441284,192.545681152,179.584801025,7.98920059204,7.97476005554,154.5370026,10.6724997,5.4,0.038,3,0,0,0,79
"346",6668700374,2.16,1393,2,138.954920044,199.95184021,243.397119141,192.297399902,191.376480103,9.05979919434,8.79552078247,212.2420044,17.2931004,5.35,0.0523333333333,3,3,0,1,76.75
"347",6668701706,2.99,1498,2,140.674919434,206.122359009,245.727318726,191.190239868,192.432201538,9.49180030823,9.16912078857,99.0903015,22.3068008,5.35,0.0523333333333,3,3,0,1,79
"348",6668700330,3.32,1518,1,136.894118652,171.197199707,235.447199707,187.630478516,166.911800537,7.43564033508,7.35548019409,123.6900024,9.9418097,5.35,0.0523333333333,3,3,0,1,76
"349",6668701637,3.65,1616,1,144.006280518,178.760478516,247.645799561,197.460159912,176.689440308,7.75095939636,7.68391990662,118.6640015,19.0995998,5.4,0.038,3,0,0,0,0
"350",6608803727,0.0991357397051,1523,2,125.977480469,202.573080444,153.279958496,109.281440735,117.397719727,9.03547859192,10.1343612671,102.6190033,15.5437002,5.4,0.038,3,0,0,0,76.75
"351",6608801622,0.0282542885974,1696,2,125.673120117,203.702399292,163.356679687,110.846079712,126.682240906,8.877161026,10.1287994385,12.6192999,15.5437002,5.25,0.0645,3,0,0,0,87.25
"352",6608801616,0.0293522267206,1595,2,127.194399719,204.902318726,155.832880859,107.456360168,123.799560242,9.01235961914,10.1382389069,45,10.3888998,5.25,0.0645,3,0,0,0,87
"353",6608803882,0.107495069034,1647,2,121.535320129,198.368239746,166.093480835,116.23684021,120.690759583,8.67820072174,10.097120285,54.0903015,8.2532997,5.25,0.0645,3,0,0,0,82.25
"354",6608800778,0.0100351229303,1853,2,106.896079712,183.739760742,162.518721313,117.11151886,111.641800232,8.18792057037,9.97035980225,199.2590027,19.6049004,5.25,0.0645,3,0,0,0,84
"355",6608800531,0.296741854637,1820,2,122.485159607,199.905079956,167.712400513,116.926639404,120.249079895,8.67324066162,10.1142406464,69.3863983,25.2570992,5.33333333333,0.0421666666667,3,3,0,0,79
"356",6608803350,0.132653061224,1593,2,121.535320129,198.368239746,166.093480835,116.23684021,120.690759583,8.67820072174,10.097120285,82.3666992,21.6271,5.25,0.0645,3,0,0,0,80
"357",6608801983,0.0644230769231,1445,2,132.825039368,213.779841309,139.894121094,98.2315200806,123.976200867,9.06175994873,10.0866794586,0,0,4.15,0.01025,1,3,0,0,79
"358",6608803248,0.0947821924366,1540,2,127.150640259,205.176599121,159.126638184,110.930039978,120.017639771,8.99748039246,10.1604804993,333.4349976,3.1110799,5.25,0.0645,3,0,0,0,79
"359",6604500277,0.233667143538,1633,2,130.515840454,211.079798584,163.789041138,110.748079834,125.339399109,9.01716041565,10.2012405396,148.4309998,21.5366993,5.625,0.02175,3,3,0,0,84.5
"360",6608800853,0.045931103345,1594,2,124.303440247,199.752960205,152.708519897,109.775399475,116.903119507,8.99795913696,10.1135597229,151.5570068,12.4702997,5.25,0.0645,3,0,0,0,76
"361",6604501491,0.091799896854,1606,2,126.440760193,206.953359375,176.337438354,118.870800171,123.476920776,8.62511920929,10.1756000519,60.7319984,22.9090996,5.625,0.02175,3,3,0,0,83.5
"362",6608801247,0.0872974385781,1657,1,125.653400269,203.195880737,161.500758667,112.589560547,120.01888092,8.91695976257,10.1472797394,155.8540039,14.4397001,5.4,0.038,3,0,0,0,81.25
"363",6608801703,0.241142252776,1567,2,131.05920105,210.970480347,151.595319824,103.799960022,124.46223877,9.10968017578,10.159198761,63.853199,26.4011002,5.25,0.0645,3,0,0,0,79
"364",6608803223,0.148207597646,1626,2,116.307478943,194.97131958,172.392561646,120.097120056,119.078240051,8.30128002167,10.056599617,112.8909988,11.1934004,5.4,0.038,3,0,0,0,79.25
"365",6608800176,0.00148294611962,1884,2,101.436278992,177.502119141,156.192519531,114.554399109,105.704160461,8.1269197464,9.93423938751,219.2319946,29.6865005,5.33333333333,0.0421666666667,3,3,0,0,83.75
"366",6608800799,0.101334651508,1554,2,125.345759888,200.360159912,138.845679626,104.435879517,111.9718396,9.09115982056,10.067440033,98.0046997,27.6387997,5.25,0.0645,3,0,0,0,77
"367",6608800488,0.0682155215027,1735,2,113.798760681,192.46907959,171.481400757,120.513199158,115.82243988,8.20687961578,10.0443201065,21.0375004,9.6078596,5.25,0.0645,3,0,0,0,83.75
"368",6608802114,0.142362827484,1384,2,133.851601257,215.605680542,152.938117676,102.883759766,127.860239868,9.12724113464,10.1762008667,176.0820007,16.5112991,4.15,0.01025,1,3,0,0,73
"369",6608800959,0.198220464656,1495,2,127.767519836,205.639519653,152.584721069,106.790560608,120.704240417,9.06071853638,10.1435604095,326.9760132,10.9386997,5.4,0.038,3,0,0,0,71
"370",6608800491,0.078431372549,1804,1,85.9637200928,113.798760681,192.46907959,171.481400757,91.3507199097,8.70628070831,10.8525209427,96.4588013,23.3724003,5.33333333333,0.0421666666667,3,3,0,0,80
"371",6608802477,0.058405281869,1777,2,106.896079712,183.739760742,162.518721313,117.11151886,111.641800232,8.18792057037,9.97035980225,193.1340027,26.5282993,5.25,0.0645,3,0,0,0,79
"372",6608800184,0.115462868769,1703,2,114.190799561,188.872518921,162.029598999,117.434919128,116.681719666,8.4834394455,10.0016403198,333.0039978,13.5481005,5.33333333333,0.0421666666667,3,3,0,0,79
"373",6608801629,0.194288628251,1556,2,92.3742800903,128.428800354,206.974962158,156.177520752,98.8855209351,9.40352058411,10.7103996277,105.4400024,23.8118,5.25,0.0645,3,0,0,0,67
"374",6608804126,0.0316423907584,1706,2,122.698920288,200.556760864,169.91631958,118.469641113,119.185679016,8.6195602417,10.1243200302,359.45401,23.0445004,5.33333333333,0.0421666666667,3,3,0,0,49
"375",6608801218,0.203947368421,1646,2,127.519519348,206.293359375,162.766880493,111.998839417,121.682279053,8.95384025574,10.1703605652,91.4688034,17.5414009,5.4,0.038,3,0,0,0,73.5
"376",6608803986,0.030412371134,1522,1,122.537920532,195.044401245,139.367000122,104.871160278,114.629719543,9.04767990112,10.0475597382,324.4620056,1.9959199,5.25,0.0645,3,0,0,0,79
"377",6608800593,0.0776902887139,1761,2,123.20243988,201.365879517,170.554760132,118.425800171,119.690600281,8.62592029572,10.1311206818,0,0,5.33333333333,0.0421666666667,3,3,0,0,0
"378",6608800899,0.118141374197,1460,2,126.227359314,202.480599365,146.476640015,105.87552002,116.531319275,9.08096122742,10.1139602661,21.2973995,14.3882999,5.25,0.0645,3,0,0,0,84.5
"379",6608800200,0.0840336134454,1809,2,113.227200012,189.475759888,165.2059198,118.251959839,116.755360107,8.36772060394,10.0072793961,252.2350006,23.6611996,5.33333333333,0.0421666666667,3,3,0,0,85
"380",6608804047,0.0657439446367,1714,2,122.655918579,198.117198486,158.635040283,112.965,118.484640198,8.86671924591,10.1029605865,141.7100067,5.6009798,5.25,0.0645,3,0,0,0,82.5
"381",6608803247,0.113692535838,1567,1,127.150640259,205.176599121,159.126638184,110.930039978,120.017639771,8.99748039246,10.1604804993,34.1917992,32.6839981,5.25,0.0645,3,0,0,0,83
"382",6608800488,0.0257043994068,1735,2,113.798760681,192.46907959,171.481400757,120.513199158,115.82243988,8.20687961578,10.0443201065,21.0375004,9.6078596,5.25,0.0645,3,0,0,0,50
"383",6608803307,0.122590212556,1741,2,126.496400452,206.430440674,171.120640869,112.674679871,131.325839233,8.77287960052,10.1349201202,110.3759995,16.8311005,5.4,0.038,3,0,0,0,76
"384",6608800673,0.0202669303015,1814,2,120.214559937,200.178079224,177.361679687,122.067599182,119.589440613,8.29535961151,10.1099996567,104.3150024,31.2259998,5.25,0.0645,3,0,0,0,75
"385",6608801697,0.0266930301532,1638,2,125.701199646,205.317559204,170.973678589,112.982200623,131.087360535,8.75112056732,10.1258792877,52.3524017,19.7052994,5.4,0.038,3,0,0,0,80
"386",6608801640,0.114681166584,1684,2,127.430841064,206.35079895,163.478120728,109.773760376,127.807240601,8.92280006409,10.1460800171,115.1679993,20.3808002,5.25,0.0645,3,0,0,0,80.5
"387",6608800780,0.0385565991102,1750,2,115.460519714,191.939279785,166.464478149,118.068800659,118.947959595,8.43408107758,10.0284404755,155.7940063,25.8335991,5.25,0.0645,3,0,0,0,66
"388",6668700795,0.0501583949314,1642,2,78.3414404297,96.9022799683,131.667680359,214.598359375,76.9404794312,10.5764808655,9.69424057007,93.9004974,19.6632996,5.35,0.0523333333333,3,3,0,1,85.75
"389",6668700235,0.0919305413687,1582,2,83.975960083,91.8088394165,128.783838501,210.783081055,77.0415603638,10.1513614655,9.53183937073,319.8370056,36.7765999,5.35,0.0523333333333,3,3,0,1,87
"390",6638300301,0.115736040609,1616,2,92.6122399902,129.062559204,212.180119019,179.892479858,99.5605203247,9.2434387207,10.8242397308,49.5139999,23.5944996,5.35,0.0523333333333,3,3,0,1,84
"391",6668701219,0.0570153693604,1788,2,127.785160828,207.875040894,177.348599243,119.351600342,123.61552063,8.80047988892,10.2580394745,0,0,5.35,0.0523333333333,3,3,0,1,80.5
"392",6668700869,0.0763747454175,1518,2,98.744800415,133.458558655,217.446599731,165.317320557,101.106679077,9.55164146423,10.761598587,304.8380127,31.6735001,5.35,0.0523333333333,3,3,0,1,67
"393",6668700373,0.183842568617,1353,1,94.9489596558,129.614160767,208.959880981,154.573359375,97.3012802124,9.49691963196,10.6234397888,21.6443996,28.7742004,5.35,0.0523333333333,3,3,0,1,79
"394",6668700363,0.0806531420089,1459,2,94.5375204468,129.159999695,209.096918335,166.108039551,98.0878393555,9.31947898865,10.68268013,155.1580048,25.7404995,5.4,0.038,3,0,0,0,79
"395",6668700803,0.0958263854831,1464,2,95.2339596558,130.763678589,211.768880615,152.005840759,98.0606402588,9.67840003967,10.689119339,355.3330078,21.719101,5.35,0.0523333333333,3,3,0,1,80.5
"396",6668700746,0.0578793774319,1711,2,78.4337599182,113.844360046,195.033040771,180.211279297,90.770880127,8.48851966858,11.280880928,264.6109924,12.1702995,5.4,0.038,3,0,0,0,73.25
"397",6668700165,0.0631424375918,1912,2,79.4008000183,115.962359924,195.629398193,176.379639282,91.6146795654,8.50607967377,11.1256408691,152.2409973,27.5597,5.4,0.038,3,0,0,0,86.75
"398",6668700427,0.125688532799,1809,2,84.6250405884,124.796519165,205.943001099,183.138560181,97.9790802002,8.80296039581,10.9327993393,133.5500031,24.3586998,5.4,0.038,3,0,0,0,71.75
"399",6668701219,0.0450928381963,1788,2,90.9866009521,127.785160828,207.875040894,177.348599243,98.3224795532,9.06647872925,10.779800415,0,0,5.35,0.0523333333333,3,3,0,1,85.25
"400",6668700163,0.0701030927835,1737,2,84.4427204895,124.358119812,204.083359985,180.3818396,96.8491601562,8.80084037781,10.9084005356,142.6959991,23.1620007,5.4,0.038,3,0,0,0,85.25
"401",6668700444,0.106652587117,1703,2,82.4417205811,122.157240906,203.012961426,182.173961792,96.3445596313,8.70119953156,10.9855995178,177.8789978,28.6910992,5.4,0.038,3,0,0,0,80.5
"402",6668700470,0.100307062436,1354,2,90.1153204346,126.720881042,201.951720581,139.446640625,92.8899191284,9.84063911438,10.5249195099,83.9725037,33.2593994,5.35,0.0523333333333,3,3,0,1,82
"403",6668700742,0.106340489266,1846,2,78.413160553,106.58664032,185.17947998,170.829519958,84.8450003052,8.37139987946,11.4310007095,0,0,5.4,0.038,3,0,0,0,85
"404",6668701256,0.056974459725,1436,2,94.6331594849,129.393199463,210.17039978,168.575240479,98.5519204712,9.3221988678,10.7117195129,289.8670044,27.1394997,5.35,0.0523333333333,3,3,0,1,75.75
"405",6668700247,0.128103277061,1569,2,94.1795199585,129.561360474,211.030080566,174.518201294,99.2046405029,9.24003982544,10.7551212311,12.3390999,14.8639002,5.35,0.0523333333333,3,3,0,1,61
"406",6668700321,0.0866935483871,1663,2,85.4444790649,125.629800415,206.835841064,183.256679687,98.3854803467,8.84056091309,10.9165992737,207.5529938,11.8703003,5.35,0.0523333333333,3,3,0,1,60.5
"407",6668701614,0.118462226196,1593,2,91.6575201416,132.137880554,219.224360962,197.133838501,103.985559998,9.05444145203,10.9459209442,39.2893982,3.29533,5.4,0.038,3,0,0,0,75.75
"408",6668700747,0.0508474576271,1792,2,78.4337599182,113.844360046,195.033040771,180.211279297,90.770880127,8.48851966858,11.280880928,205.7100067,6.9218202,5.4,0.038,3,0,0,0,84.75
"409",6668701830,0.187468160978,1538,1,94.5375204468,129.159999695,209.096918335,166.108039551,98.0878393555,9.31947898865,10.68268013,158.9120026,33.5966988,5.4,0.038,3,0,0,0,81
"410",6668701391,0.188964081208,1693,2,93.387199707,129.151719055,211.135558472,176.997438965,99.1819995117,9.22815895081,10.7823600769,113.961998,17.7028008,5.4,0.038,3,0,0,0,81.75
"411",6668700516,0.179185076092,1650,2,96.7048001099,131.35460144,213.569879761,167.650120239,99.8741601562,9.4025592804,10.729598999,149.9309998,28.0865002,5.4,0.038,3,0,0,0,79.5
"412",6668700797,0.139442231076,1638,2,89.5173199463,129.304359741,213.622960815,189.481999512,101.017720032,9.03287887573,10.918680191,61.6991997,22.7192001,5.35,0.0523333333333,3,3,0,1,85
"413",6668700825,0.0511559272012,1557,2,95.9600802612,131.588880615,215.975561523,178.626400146,101.23132019,9.33775901794,10.8147201538,15.0864,25.7579002,5.35,0.0523333333333,3,3,0,1,85.75
"414",6668700239,0.0557491289199,1611,2,83.0360397339,124.664880371,206.591600952,185.661998901,97.9017990112,8.79096031189,10.9882793427,0,0,5.35,0.0523333333333,3,3,0,1,81.5
"415",6668700058,0.0522167487685,1900,2,81.2656399536,120.573080139,200.004639282,178.559321899,94.5844003296,8.635679245,10.999958992,150.5240021,36.8409996,5.4,0.038,3,0,0,0,82.5
"416",6668700021,0.0622509960159,1774,2,81.8001599121,120.419760132,199.613040161,177.803118896,94.5315597534,8.63864040375,10.9803199768,278.2409973,30.6910992,5.35,0.0523333333333,3,3,0,1,79
"417",6668701697,0.154761904762,1699,2,81.3982403564,123.218840027,205.251397705,185.724279175,97.1506402588,8.7287607193,11.035200119,0,0,5.35,0.0523333333333,3,3,0,1,84
"418",6668701592,0.0792712949286,1550,2,96.9022799683,131.667680359,214.598359375,165.853880615,100.088279724,9.48727989197,10.7441997528,331.8580017,21.5592995,5.35,0.0523333333333,3,3,0,1,83
"419",6668700388,0.156359979889,1509,2,93.3931991577,128.221999207,206.661680298,151.504118652,96.2388006592,9.53483963013,10.5986003876,309.9200134,14.5114002,5.4,0.038,3,0,0,0,76
"420",6668700337,0.113047808765,1772,2,79.9196795654,116.70447998,196.696920776,177.654641113,92.4082797241,8.53652095795,11.0960407257,233.7460022,12.7385998,5.4,0.038,3,0,0,0,83.5
"421",6668701311,1,1325,2,89.2991995239,125.833120422,200.642998657,139.064359131,92.6277200317,9.80679893494,10.5037612915,321.4110107,27.1627007,5.35,0.0523333333333,3,3,0,1,60
"422",6668700812,0.0957661290323,1605,2,89.5173199463,129.304359741,213.622960815,189.481999512,101.017720032,9.03287887573,10.918680191,48.9794006,33.4427986,5.35,0.0523333333333,3,3,0,1,58.5
"423",6668700738,0.0401041666667,1802,2,92.7778396606,130.433879395,214.353520508,185.552120361,101.154440002,9.13179969788,10.8584785461,66.9031982,30.9202995,5.4,0.038,3,0,0,0,52.5
"424",6668700282,0,1915,2,79.4702798462,109.034519348,186.831920166,166.893639526,86.3104797363,8.37559986115,11.1905593872,217.0570068,13.9684,5.35,0.0523333333333,3,3,0,1,50
"425",6668700258,0.0851282051282,1497,2,167.80315918,112.501919556,75.9948391724,98.0455606079,147.307600098,10.7039985657,9.52864074707,299.9320068,8.7695198,5.4,0.038,3,0,0,0,79
"426",6668700166,0.0528992878942,1901,2,176.379639282,125.139199524,76.8583203125,91.6146795654,132.561239929,11.1256408691,8.75731945038,191.4889984,26.9524994,5.4,0.038,3,0,0,0,83.5
"427",6668700030,0.0568927789934,1665,2,177.995640869,126.037600403,77.5883197021,93.6808401489,137.916600342,11.0306386948,8.78192043304,253.1419983,15.6094999,5.35,0.0523333333333,3,3,0,1,78
"428",6668700029,0.0165289256198,1692,2,177.995640869,126.037600403,77.5883197021,93.6808401489,137.916600342,11.0306386948,8.78192043304,280.7839966,19.1068993,5.35,0.0523333333333,3,3,0,1,86
"429",6668700170,0.0121500264131,1658,2,181.472520752,123.790799561,77.2411987305,97.7039602661,145.253319702,10.8830003738,9.04664039612,53.8580017,24.0594997,5.4,0.038,3,0,0,0,82.75
"430",6668700392,0.0123804164322,1505,2,168.575240479,112.636879883,76.1470791626,98.5519204712,149.502800293,10.7117195129,9.51459884644,320.4920044,30.9041004,5.35,0.0523333333333,3,3,0,1,68
"431",6668701013,0.0568927789934,1295,1,177.722600098,111.676119995,79.0256396484,104.012919617,171.840279541,10.8267593384,9.67748069763,243.9049988,23.8491993,5.35,0.0523333333333,3,3,0,1,83.5
"432",6668701635,0,1490,2,188.112999878,116.831799316,79.6572796631,104.14480072,170.726079712,10.8677997589,9.49575996399,200.0720062,24.1592999,5.35,0.0523333333333,3,3,0,1,79
"433",6668701252,0.217980914114,1659,2,125.868400269,78.5546798706,97.9017990112,118.65223999,103.359919739,10.259759903,9.79544067383,0,0,5.35,0.0523333333333,3,3,0,1,84
"434",6668700162,0.0274831243973,1875,2,119.351600342,76.4247192383,98.3224795532,123.61552063,104.612720337,10.2580394745,9.70136070251,0,0,5.35,0.0523333333333,3,3,0,1,85.25
"435",6668700022,0.148675171737,1879,2,126.198159485,77.4099993896,94.5315597534,109.671840057,100.757360229,10.1884393692,9.72960090637,155.1580048,25.7404995,5.35,0.0523333333333,3,3,0,1,86.5
"436",6668700776,0.0192030724916,1452,2,107.4079599,77.1503598022,100.114520264,141.789760742,97.2125601196,10.2704792023,9.72060012817,2.1210999,18.1786003,5.35,0.0523333333333,3,3,0,1,83
"437",6668700310,0.0909090909091,1813,2,121.900680847,77.464440918,98.9965200806,121.425639648,106.046960144,10.2393188477,9.69164085388,121.6750031,12.6112003,5.35,0.0523333333333,3,3,0,1,84
"438",6668700317,0.126534466478,1686,2,125.662399292,78.1345602417,97.0544000244,115.409400635,103.500800476,10.2149200439,9.7191991806,196.9909973,16.9615002,5.35,0.0523333333333,3,3,0,1,85.25
"439",6668700729,0.0554758488761,1617,2,118.724560242,77.1288800049,99.4394400024,129.724959717,103.848600769,10.3045597076,9.79500007629,295.8210144,7.9423699,5.35,0.0523333333333,3,3,0,1,77
