"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Cascajoso","PuntajeTotal"
"tmean8",0.0278356293310995,0.103438743797195,0.0742577478076464,-0.779349248687067,0.0362056284233669,0.255442098092793,0.268815368791532,0.152556740136032,0.114570306769166,0.174149548574176,0.189106589100414,0.303626700540049,0.311928755263443,0.216689856347343,0.0317678559388786,0.89254691163292,0.890712570072001,0.913593272897516,0.906417151918553,0.918459079823071,0.952837614282716,0.921104324839028,0.957246883812472,0.952298889271102,0.964948953191176,0.934803949232519,0.925690055829044,0.903527353492149,0.918962022038613,0.909111130836729,0.923068044238227,0.962072373908972,0.983726530885552,0.912841116572129,0.826139015329506,0.948570790270242,0.944385616148063,0.931564017495156,0.956345306806961,0.980826350926867,0.979620901186682,0.979647605935037,1,0.97073733276292,0.911496892309182,0.644351377028826,0.668489475065568,0.604661450145909,0.545342293970797,0.389394045817277,0.377975754699804,0.643546437564887,0.734693346133342,0.539580858564517,0.479565359396926,0.254735674778772,0.958823158475097,0.968459889812098,0.991752442922932,0.658334458567224,0.254735674778705,0.958823158475308,0.9684598898119,0.991752442922896,0.658334458567306,-0.0280968384198673,-0.0483397081006973,-0.0229000364269255,-0.0282064381500846,0.0456729879584892,0.0546904776396731,0.101899464467206,-0.0734197185202446,0.0541188976375143
"tmean9",0.0137467887498421,0.225694946945094,-0.0100377458561895,-0.732608343221319,0.00536281973668409,0.295214355075155,0.219656040204954,0.0184023143008263,0.0127048871295053,0.068047055633332,0.0814302075773737,0.267370443893394,0.323522280551795,0.0659287262873195,-0.117523621496309,0.823382397513127,0.818447307415859,0.863723542719286,0.816334954267587,0.863400224818098,0.915709401726512,0.872772633170768,0.910864975113409,0.927010697068303,0.95945664824549,0.901895679529268,0.896574570665765,0.910680302558402,0.935573328213352,0.933111829707457,0.944820277721486,0.948869263739425,0.966350202538035,0.973365611391496,0.90482662441068,0.89970370802815,0.897283682577558,0.915827046611727,0.929556408790416,0.97172138255004,0.976179880455245,0.951504715633764,0.97073733276292,1,0.962575334631392,0.667675820881129,0.695139096895938,0.682226450370405,0.671964830859593,0.479761315469739,0.463293994372202,0.677522554213001,0.756276195368947,0.663556630960554,0.60952245431287,0.122279620816875,0.906729259769857,0.981774852997126,0.978810315642191,0.750316147565375,0.122279620816808,0.906729259770098,0.981774852997013,0.978810315642271,0.750316147565441,-0.0274691243856916,-0.045971242222259,-0.0133940759312554,-0.0225969889393327,0.0547073486647678,0.0513381008682642,0.0968432889498598,-0.0703255964444304,0.0793713434926301
"tmean10",0.0236809465851366,0.421266959966685,-0.149191715592823,-0.627431587266921,-0.0254606141291365,0.279874325486647,0.270118295924477,-0.0791637057188818,-0.18016193098889,-0.139686515782619,-0.111086416915886,0.161653652429287,0.363718181869726,-0.020627807440881,-0.313193421347868,0.70647057370628,0.685201831014341,0.72931805423878,0.695836996264358,0.719923418026624,0.819989960246926,0.784250126873603,0.83174891300281,0.833380885366517,0.925741031867733,0.863264953705625,0.817791418923101,0.811889814601874,0.91466730976487,0.964125666515197,0.958873829596689,0.919580792261626,0.921992039783518,0.972965684783806,0.978626667776794,0.827694541185388,0.794325150492384,0.800001544213888,0.866451920397857,0.928035919766933,0.942021661936827,0.89677315245189,0.911496892309182,0.962575334631392,1,0.738597250776245,0.700131356868575,0.660102856875646,0.769096578347454,0.669576020122526,0.610408777368222,0.730472786259402,0.765304541933056,0.756291289119138,0.756123834838368,-0.0406600086167826,0.797998356146862,0.962107031268231,0.922327668629825,0.850345498552301,-0.0406600086168428,0.797998356147093,0.962107031268257,0.922327668629865,0.850345498552341,-0.033277385402404,-0.0393811570992559,-0.0132824763693477,-0.0224946096832351,0.0713882910111312,0.0359172060080565,0.0895675969212809,-0.0719430557133941,0.130712633414179
"dtr1",0.0498411338171901,0.314462185304891,-0.113383929775325,-0.463293544834622,-0.00377278089857151,0.0117909640398261,0.433742269637296,0.173080089945628,-0.069055584613007,-0.224386755940745,-0.250262563559378,0.204570703669914,0.59416003598129,0.187762592575649,-0.222477491403642,0.388975601112495,0.431124615999965,0.438283790366232,0.449266087558468,0.393056074648049,0.500109646924315,0.466999105337605,0.541493233308867,0.531893606126985,0.660310725511625,0.795484118312736,0.664205985506371,0.503578654187225,0.629629929834935,0.781958232212008,0.797556946790521,0.7116766996336,0.680642053847996,0.703105644350964,0.735557262357709,0.65528180706868,0.59584416612314,0.490506376955744,0.584133027241513,0.668466814060524,0.702545180018682,0.636392575838382,0.644351377028826,0.667675820881129,0.738597250776245,1,0.703742893259889,0.427376461530189,0.562026237372075,0.735782392379085,0.741031496475604,0.733172647732535,0.650017528385429,0.616687629343266,0.599033871915122,0.0694000028791587,0.494228026950139,0.737005399055384,0.6588700881541,0.800117619516792,0.0694000028791723,0.494228026950933,0.737005399055787,0.658870088154253,0.800117619516792,0.0726057626328582,-0.0757706761334192,-0.0980554201292714,-0.117563751253469,-0.0374451156905771,-0.0663794061741415,0.0373593923060834,-0.154603914585643,0.112984050175952
"dtr2",0.207269229002868,0.222184076856741,-0.0444106862690878,-0.480888880379475,-0.00790025218494043,-0.165442485442447,-0.184514311263391,-0.131650683356015,0.108592074099828,0.147000044712679,-0.00847766182985897,-0.0786602488708683,0.00356417698092238,-0.137904981285646,-0.169091375801826,0.436634997594304,0.432866915403321,0.485560941339605,0.446433056747448,0.500598273116039,0.469634196448427,0.403988403912537,0.505489308321821,0.507635795252055,0.568162298807721,0.666965418543228,0.833710710266879,0.725753466702681,0.623398627023079,0.641312380216581,0.718593194304712,0.696786532084937,0.741101647772758,0.760229113310187,0.728659800787742,0.594717914443735,0.705328779198024,0.64778462529429,0.579019869715186,0.626893106575414,0.641464399120679,0.601151723432301,0.668489475065568,0.695139096895938,0.700131356868575,0.703742893259889,1,0.802126110745208,0.554694705266438,0.423448254772598,0.643247580985317,0.781689076232687,0.806376106531688,0.734086467670746,0.667793479400556,-0.0924755183535276,0.491686334540136,0.753026990848041,0.667783868800001,0.834389908311543,-0.0924755183535479,0.491686334540786,0.75302699084847,0.667783868800269,0.83438990831161,0.0219356238498039,-0.0646211898228961,-0.13990816742129,-0.0254986560220214,-0.0402171360043694,0.00115556866087697,0.0590517632721176,-0.0699924513990421,0.064595577489975
"dtr3",0.0858637199854945,0.105038939670211,0.0582149661890251,-0.461143749579001,-0.0460238276051298,0.165617433687865,-0.278251292643807,-0.304604343933356,0.103274254099464,0.25870804754495,0.209427463499536,0.0327665424372169,-0.153042533305539,-0.263936852352816,-0.0945462591775969,0.44353765846147,0.443119184182116,0.474349650606591,0.425608159986046,0.512637387991264,0.497895572172537,0.385114684353191,0.417674333539603,0.454242186397677,0.522267660765841,0.52237143094894,0.727489358952405,0.819517696980313,0.703165912552197,0.544088028826412,0.586455147902589,0.624714707774484,0.694905967805961,0.772982492325185,0.694293352637785,0.507425197822951,0.641179808949346,0.701547305513184,0.620838928771169,0.570659853479495,0.574537910668852,0.548407973032153,0.604661450145909,0.682226450370405,0.660102856875646,0.427376461530189,0.802126110745208,1,0.711159077492911,0.270455896528164,0.377969744917603,0.673353718406491,0.822135733365643,0.808150406937366,0.652822796532787,-0.0681573956186751,0.474666763795232,0.707861723154197,0.6328088885053,0.768500906792171,-0.0681573956187369,0.474666763795392,0.707861723154469,0.632808888505607,0.768500906792231,0.0192582702028102,-0.0510304974490367,-0.0784835024447619,0.00175650442385,0.0102182783983771,0.00154928363551542,0.0633756391389222,-0.0551857312041304,0.0343116562460985
"dtr4",-0.0300214344705005,0.436147191406938,-0.186304670610354,-0.33682279657991,-0.128779003622103,0.445592084482057,0.149217553961475,-0.303154654270375,-0.309443917702767,-0.181499357622139,-0.093388152065413,0.148741283555932,0.213512863859824,-0.259535590727407,-0.427149843778296,0.319916311798941,0.286280306510701,0.370460282937797,0.275111887448065,0.319571412923953,0.473566234147078,0.389061685037669,0.368694103291012,0.406544444175011,0.554855572835171,0.513716784335317,0.490737821847593,0.604368311096486,0.777060771566132,0.719965025769401,0.659899190222542,0.588453973425337,0.631705668017556,0.786336700047715,0.838106072566946,0.45134877964504,0.427549928512118,0.525723798398386,0.605262205334312,0.596793254489433,0.607898311088938,0.527407715535962,0.545342293970797,0.671964830859593,0.769096578347454,0.562026237372075,0.554694705266438,0.711159077492911,1,0.720190122065503,0.53647104781486,0.602724771610201,0.760255183051628,0.877513593809166,0.85345425594134,-0.184973369204482,0.388639168428114,0.699840341653117,0.592801787554497,0.862252767608317,-0.184973369204554,0.388639168428353,0.699840341653674,0.592801787554705,0.862252767608299,0.00270609275023748,-0.0258892657541436,-0.0385588284131168,-0.126643109635354,0.0355006075485926,-0.0362637846721304,0.0313468401898875,-0.145114343554356,0.108648245876943
"dtr5",-0.0026583140727432,0.714204295160868,-0.42297975202332,-0.142807444448142,-0.0828444728073642,0.115529580559275,0.402236357580828,-0.173723919822114,-0.543656139760657,-0.622896404021214,-0.549019671357082,-0.0373743101929742,0.507628087231734,-0.165204416395666,-0.650366031563008,0.106189529085094,0.078720240870769,0.0975535284160392,0.106509424279135,0.0388766664876855,0.23879418720009,0.266620337715017,0.282507376939579,0.265899207098727,0.443185009152046,0.466895797947055,0.288973433101226,0.201635075399859,0.499646681240183,0.717446232943893,0.640808790681701,0.462225408067814,0.439106267056607,0.576310681503444,0.751338741237474,0.334542683563435,0.216434309163209,0.164856210759187,0.360041865933224,0.471324363337591,0.491890826296824,0.398219222506205,0.389394045817277,0.479761315469739,0.669576020122526,0.735782392379085,0.423448254772598,0.270455896528164,0.720190122065503,1,0.80446636239901,0.520193031797421,0.497712850034767,0.675111238976123,0.812020209984314,-0.344718233852948,0.194801369256721,0.532787656050417,0.410148921799014,0.784835639066766,-0.344718233852997,0.194801369257281,0.532787656051026,0.410148921798999,0.784835639066706,0.00821752450365017,0.00801292533099648,-0.0577134040599576,-0.0865078821392755,-0.0065742698697956,-0.0313954239078788,-0.0276761879239609,-0.0965483445957782,0.194395197501835
"dtr6",0.147018586592354,0.670671938172197,-0.407227476860534,-0.147240155187975,-0.0188146188901285,-0.13860970658211,0.146875157060011,-0.130242498373259,-0.353299213103422,-0.507027600141244,-0.586069807907367,-0.231808833691578,0.29943392154989,-0.160843761396278,-0.550768706115169,0.119574993307017,0.0873871848824319,0.107306652607913,0.0701285960710535,0.0790655038495296,0.140204792693322,0.153523657172523,0.273917409655254,0.266400141427194,0.367560231043024,0.478532987847366,0.419249756649964,0.262895531537309,0.366157817166739,0.610478098561456,0.680673500585726,0.491958774671781,0.426420289696304,0.550644027623562,0.704775135226637,0.347283682954471,0.303462154796447,0.206894054738977,0.260569844734467,0.421345827274294,0.471985673780535,0.3701953593824,0.377975754699804,0.463293994372202,0.610408777368222,0.741031496475604,0.643247580985317,0.377969744917603,0.53647104781486,0.80446636239901,1,0.709875313956828,0.483835802363344,0.632733312177233,0.803366952413115,-0.369688129193984,0.168033338383783,0.526736034742881,0.395492531454498,0.807117609828219,-0.369688129194057,0.168033338385038,0.526736034743399,0.39549253145463,0.807117609828185,0.00379261324882761,-0.0334728338610399,-0.0741352568582805,-0.0283574054910976,-0.000656708804453071,-0.0332465131112963,0.025483295643953,-0.0567187823170025,0.190731832000239
"dtr7",0.240513246267724,0.333261251729472,-0.109024318899881,-0.400449240771417,-0.0263653397076455,0.0633312895459404,0.133691963632033,0.0214145067481304,-0.0533457777922628,-0.0736539473482794,-0.144162305385813,-0.00385801235958865,0.16899206835073,0.0764969394238046,-0.203077722164436,0.436826257572691,0.420526338770885,0.462322178355098,0.410015999359691,0.452060257408538,0.470513035990917,0.360102604102346,0.492901297158526,0.50265986293177,0.60081994111731,0.682972274419139,0.702030269070101,0.644856953529576,0.628228239062924,0.674261690876052,0.757683422397701,0.787953756047683,0.709552962780838,0.7361406186774,0.755867886301929,0.604773095470592,0.615955262804852,0.58807931939114,0.56699760621934,0.626330637139902,0.665376554326546,0.639964183783513,0.643546437564887,0.677522554213001,0.730472786259402,0.733172647732535,0.781689076232687,0.673353718406491,0.602724771610201,0.520193031797421,0.709875313956828,1,0.76157662597469,0.699746208478913,0.68282778548827,-0.0324122274844068,0.475762573437101,0.746111406413727,0.657006253371555,0.841220766292495,-0.03241222748438,0.475762573437543,0.746111406413985,0.657006253371766,0.841220766292512,0.0166418965563435,-0.101395816961189,-0.105469546946584,-0.088188270547986,0.0253563657797428,-0.109260612475958,0.107501939926143,-0.149218000043078,0.104846042949094
"dtr8",0.0745725539877734,0.132499940640946,0.0255268831676222,-0.542712592045702,-0.0427153343984966,0.209393976416628,0.0571363215653029,-0.0507066440728268,0.0429804747113838,0.169145350121673,0.134487964779847,0.165065437850586,0.112747539117183,-0.02489502581499,-0.0683354796580507,0.562701602205684,0.527093460128732,0.574529385793632,0.554904796450344,0.552162374248834,0.607536249473457,0.523980690542483,0.507040844409934,0.560379821752489,0.651801220929345,0.720897361574518,0.781345401481819,0.793887073181791,0.817122764909685,0.728527913136457,0.728655759432683,0.76491546964639,0.844626866052777,0.822140723011719,0.779766366492761,0.680017294671361,0.708765716540435,0.726158001039896,0.746426039136943,0.704859398752577,0.708913193196566,0.693078958552952,0.734693346133342,0.756276195368947,0.765304541933056,0.650017528385429,0.806376106531688,0.822135733365643,0.760255183051628,0.497712850034767,0.483835802363344,0.76157662597469,1,0.782495495850712,0.676740801080661,0.0737154596023153,0.582406722822077,0.821042392035522,0.746955027757073,0.850919627255502,0.0737154596021925,0.582406722822414,0.821042392036007,0.746955027757188,0.850919627255527,0.0474833399725689,-0.0677687409929879,-0.123280015639506,-0.146388258556892,-0.069537360801845,-0.0186433538391798,0.0260656182470364,-0.123327571785035,0.0624741756016865
"dtr9",0.0134183799490281,0.397267865461102,-0.150652499277001,-0.315039951644956,-0.0860169214552344,0.11094225973049,-0.0588081709184969,-0.373396272180514,-0.132478239089031,-0.121609447616033,-0.13444510103738,-0.0214003281290413,0.102113013859273,-0.369155193001975,-0.428020835516448,0.270084553659978,0.29952757542765,0.337890377332382,0.26455373681319,0.321022092459424,0.397606392751934,0.29660071834101,0.351890714887717,0.334550722624768,0.5027802859249,0.510435356266502,0.600846115521136,0.632704361201032,0.697030450424115,0.689856437296019,0.659234093562216,0.580817643609422,0.633049333146645,0.817397343943791,0.847446872424106,0.42887356037355,0.503433495977414,0.530159996825108,0.550284619787232,0.57837371354535,0.573680755496369,0.484564550640812,0.539580858564517,0.663556630960554,0.756291289119138,0.616687629343266,0.734086467670746,0.808150406937366,0.877513593809166,0.675111238976123,0.632733312177233,0.699746208478913,0.782495495850712,1,0.913376878444857,-0.267683076613222,0.348709666017645,0.706357279430917,0.58059116170186,0.92560841288732,-0.267683076613341,0.34870966601794,0.706357279431511,0.580591161702108,0.925608412887311,0.0285534675779519,-0.0512196666095098,-0.0836413358868123,-0.0474673210368146,0.0288085157174974,-0.0969010177415244,0.0407896701928386,-0.128172248086647,0.0953021265832306
"dtr10",0.0400577082895,0.660660750834836,-0.366442719889376,-0.206840447224239,-0.0884179886070568,0.0837126335234694,-0.0126660350869092,-0.419904565981754,-0.368973582190043,-0.352500418203342,-0.37618745852474,-0.192855242555368,0.110644392070372,-0.431024584190462,-0.622428491976243,0.208369385273842,0.16670013936619,0.218638711233696,0.149783147508701,0.193675993009561,0.295648913218722,0.256367591636224,0.320733867530861,0.309910609948237,0.452497402222798,0.460314217161328,0.481789688754744,0.47574555467609,0.607529270338808,0.695592505195979,0.682241041427736,0.54495336280403,0.557679564623855,0.749244690683026,0.87454287784737,0.372332100821941,0.374789219499141,0.384300232039081,0.446175505407846,0.525805271835975,0.542132682904369,0.445616920061761,0.479565359396926,0.60952245431287,0.756123834838368,0.599033871915122,0.667793479400556,0.652822796532787,0.85345425594134,0.812020209984314,0.803366952413115,0.68282778548827,0.676740801080661,0.913376878444857,1,-0.446877736096102,0.263563892525713,0.649290946703542,0.510488552945664,0.923211184185613,-0.446877736096217,0.263563892526267,0.649290946704154,0.510488552945753,0.923211184185588,-0.0164681211176972,-0.0329205967439188,-0.0430109835203561,-0.0341710457485193,0.0501960834197821,-0.0444289716460805,0.0320605240899043,-0.078471451849175,0.174991429510071
"PrecTotal",-0.183024513446337,-0.733082441027963,0.581480104660903,-0.367683674033664,0.201052713184764,0.377034449245648,0.511636522836372,0.866146865743876,0.724599837206089,0.668746593219012,0.748564716674859,0.774289361219834,0.325904429243258,0.85159950177632,0.864840173055248,0.471071144339805,0.498197813896151,0.455681784225951,0.503759297416209,0.441736316652869,0.395874447463946,0.371416214816086,0.29221497256848,0.288218948096018,0.202820026418022,0.34730908682321,0.25260142056357,0.261814699091733,0.21938595482566,0.0699783936701826,0.0796189819938653,0.227303639780062,0.220546746216785,0.0121283909479922,-0.170555143333461,0.409600310900208,0.358020796483144,0.347224971009312,0.347277530553983,0.23924290113149,0.224150886261559,0.294792321188569,0.254735674778772,0.122279620816875,-0.0406600086167826,0.0694000028791587,-0.0924755183535276,-0.0681573956186751,-0.184973369204482,-0.344718233852948,-0.369688129193984,-0.0324122274844068,0.0737154596023153,-0.267683076613222,-0.446877736096102,1,0.409460956117522,0.156504385573194,0.263894036763077,-0.216960039837653,1,0.409460956117682,0.156504385572748,0.263894036763059,-0.216960039837557,0.101763132519211,-0.070758602128468,0.153253516228996,-0.0718807050236322,0.0925940989558791,-0.101768610926807,0.121267488870556,-0.135205675476571,-0.169141421885929
"TminTotal",-0.0337179340070388,-0.087026078429027,0.197427774085502,-0.803064644285416,0.0611467017318016,0.315391275131403,0.300524127698693,0.27494369960613,0.23032684544586,0.295694258614949,0.32935495591759,0.392109602031622,0.299801400013173,0.339965128239754,0.217843177541453,0.959562090709301,0.961701931387387,0.971398611436382,0.968967291501123,0.973797252173187,0.983541326293442,0.96762531272619,0.969866374548432,0.967354606303951,0.935103982960006,0.897874507537494,0.868653941010396,0.874762121652929,0.866369233367117,0.813353808789864,0.824662105300885,0.90044848268527,0.910899334343423,0.80506219827854,0.67415830160567,0.953028182048928,0.935687977051944,0.937074870440838,0.948983617744239,0.944630234243943,0.934078608264187,0.960354680650638,0.958823158475097,0.906729259769857,0.797998356146862,0.494228026950139,0.491686334540136,0.474666763795232,0.388639168428114,0.194801369256721,0.168033338383783,0.475762573437101,0.582406722822077,0.348709666017645,0.263563892525713,0.409460956117522,1,0.887282350571453,0.958110302213872,0.448732844771463,0.409460956117481,1,0.887282350571,0.958110302213794,0.44873284477157,-0.0436478709381784,-0.0327092639101857,0.0181585110797014,-0.0122021549176853,0.0477181482307923,0.0958609584531382,0.0938914762087601,-0.0421071678630299,-0.000961378301978307
"TmaxTotal",0.0255256213436242,0.197909984694447,0.0162480794627842,-0.734146583513969,0.00569441523871104,0.26347413935836,0.246850519083993,0.0685274384834995,0.0435912161330225,0.0900230796224735,0.096547244802475,0.251744965219041,0.318691906912444,0.119383293134831,-0.0797007329573155,0.823894580743301,0.817411794683643,0.848161355223365,0.820699064928015,0.836505846939911,0.890353681205199,0.845200774329087,0.880354865835193,0.882597451240364,0.935838493060479,0.939644590327188,0.928852506182094,0.913643082171896,0.955070700911945,0.950969061940399,0.962661741105914,0.968414647043506,0.981706124612841,0.97244780862613,0.916976283045449,0.92344186721476,0.917594689552137,0.911370524178489,0.943692130476564,0.971156753769437,0.975626847841131,0.952345583040861,0.968459889812098,0.981774852997126,0.962107031268231,0.737005399055384,0.753026990848041,0.707861723154197,0.699840341653117,0.532787656050417,0.526736034742881,0.746111406413727,0.821042392035522,0.706357279430917,0.649290946703542,0.156504385573194,0.887282350571453,1,0.982209425414294,0.810335294068392,0.15650438557313,0.887282350571776,1,0.982209425414346,0.810335294068463,-0.0171624817085737,-0.0503437333316177,-0.0382689904196273,-0.050103247265136,0.0324058805391439,0.0363224627354075,0.0845759544593458,-0.0918546051300604,0.0716678090365783
"TmeanTotal",0.00212189056109144,0.0874597890210747,0.0904721627717409,-0.782837997582521,0.028431887242971,0.292016530070695,0.275640893704463,0.154495787999389,0.120845813182798,0.17629215165526,0.194048325083101,0.315969213064709,0.319956665394354,0.212548344891345,0.039204735264979,0.902285232069458,0.899130974620623,0.922172975707423,0.904130308285997,0.915912076431749,0.953316286334189,0.918798295259524,0.941539737899075,0.941909605521616,0.961838849888987,0.949044239993661,0.930445698975646,0.923488332498033,0.945795709080491,0.921663513966247,0.933528285362662,0.967957050099352,0.980465487906784,0.93162484083911,0.843882071407712,0.961438998041429,0.950748104720605,0.947447873070037,0.972366685063591,0.987648403709981,0.986128012605818,0.982369797846313,0.991752442922932,0.978810315642191,0.922327668629825,0.6588700881541,0.667783868800001,0.6328088885053,0.592801787554497,0.410148921799014,0.395492531454498,0.657006253371555,0.746955027757073,0.58059116170186,0.510488552945664,0.263894036763077,0.958110302213872,0.982209425414294,1,0.685881004672874,0.26389403676302,0.958110302214072,0.98220942541411,1,0.685881004672962,-0.0284283348096799,-0.044578628629392,-0.0163699397169013,-0.0360798134321452,0.0395509695487098,0.0615843676259192,0.0907455740968648,-0.0741812387291964,0.0441108188582505
"DtrTotal",0.0922951075653981,0.494029950909645,-0.219340536149466,-0.402216229110414,-0.0666505284576916,0.109814019259085,0.0964923524532644,-0.216525109829986,-0.208157579914212,-0.201238073557957,-0.23136126045785,-0.0103792380683617,0.236609344271747,-0.200594183027237,-0.431186334901899,0.377288076361425,0.362008559108386,0.40926928190433,0.359147631289762,0.383638382048019,0.475593770062631,0.408326701111692,0.47359358761124,0.481129870036009,0.625261804005392,0.679934715054655,0.696147462518069,0.658917755062052,0.749850068413763,0.809256364058855,0.817545273233857,0.732409039490308,0.744885100567219,0.861407357277522,0.920233713388177,0.578470445275406,0.589170939321058,0.575349106090715,0.622845481954977,0.681591296416515,0.703657822179684,0.625165890209167,0.658334458567224,0.750316147565375,0.850345498552301,0.800117619516792,0.834389908311543,0.768500906792171,0.862252767608317,0.784835639066766,0.807117609828219,0.841220766292495,0.850919627255502,0.92560841288732,0.923211184185613,-0.216960039837653,0.448732844771463,0.810335294068392,0.685881004672874,1,-0.216960039837726,0.448732844772088,0.810335294068967,0.685881004673072,1,0.0221987853081328,-0.055989723465641,-0.0972189388165809,-0.0815770591824966,0.00216553861776754,-0.0514089216233262,0.0445885025663876,-0.124480980864819,0.140083868769054
"PrecTotalAvg",-0.18302451344626,-0.733082441027959,0.581480104660819,-0.367683674033656,0.201052713184838,0.377034449245641,0.511636522836414,0.866146865743905,0.724599837206006,0.668746593218987,0.74856471667484,0.774289361219808,0.325904429243219,0.851599501776393,0.864840173055265,0.471071144339767,0.498197813896089,0.455681784225908,0.503759297416166,0.441736316652803,0.395874447463915,0.371416214816045,0.292214972568448,0.288218948095994,0.202820026418006,0.347309086823193,0.25260142056352,0.261814699091674,0.219385954825589,0.0699783936701021,0.0796189819938001,0.227303639780049,0.2205467462167,0.0121283909479041,-0.170555143333542,0.409600310900181,0.358020796483088,0.347224971009258,0.34727753055392,0.239242901131409,0.224150886261506,0.294792321188544,0.254735674778705,0.122279620816808,-0.0406600086168428,0.0694000028791723,-0.0924755183535479,-0.0681573956187369,-0.184973369204554,-0.344718233852997,-0.369688129194057,-0.03241222748438,0.0737154596021925,-0.267683076613341,-0.446877736096217,1,0.409460956117481,0.15650438557313,0.26389403676302,-0.216960039837726,1,0.40946095611764,0.156504385572683,0.263894036763002,-0.216960039837629,0.10176313251915,-0.0707586021284212,0.15325351622899,-0.071880705023598,0.0925940989558786,-0.101768610926737,0.121267488870555,-0.135205675476517,-0.169141421885919
"TminTotalAvg",-0.0337179340068287,-0.0870260784288031,0.197427774085418,-0.803064644285932,0.0611467017322878,0.315391275131323,0.300524127698953,0.274943699606596,0.230326845446071,0.295694258614656,0.329354955917186,0.392109602031883,0.299801400013812,0.339965128240028,0.217843177541395,0.959562090709291,0.961701931387426,0.971398611436431,0.968967291500993,0.973797252173193,0.983541326293312,0.967625312726122,0.969866374548558,0.967354606304107,0.93510398296,0.897874507537916,0.86865394101079,0.874762121653041,0.866369233367174,0.813353808790254,0.824662105301513,0.900448482685469,0.910899334343679,0.805062198278816,0.674158301606016,0.953028182049186,0.935687977052212,0.937074870440928,0.948983617744222,0.944630234244194,0.934078608264507,0.960354680650734,0.958823158475308,0.906729259770098,0.797998356147093,0.494228026950933,0.491686334540786,0.474666763795392,0.388639168428353,0.194801369257281,0.168033338385038,0.475762573437543,0.582406722822414,0.34870966601794,0.263563892526267,0.409460956117682,1,0.887282350571776,0.958110302214072,0.448732844772088,0.40946095611764,1,0.887282350571323,0.958110302213994,0.448732844772196,-0.0436478709383658,-0.0327092639103452,0.0181585110795146,-0.0122021549179412,0.0477181482308925,0.095860958452893,0.0938914762095387,-0.0421071678638484,-0.000961378301687905
"TmaxTotalAvg",0.0255256213436666,0.197909984694856,0.0162480794624503,-0.734146583513472,0.00569441523903754,0.263474139358177,0.246850519083751,0.0685274384830391,0.0435912161327495,0.0900230796222776,0.0965472448022517,0.251744965218862,0.318691906912411,0.119383293134335,-0.0797007329578433,0.823894580742806,0.817411794683165,0.848161355222928,0.820699064927586,0.836505846939433,0.890353681204787,0.845200774328662,0.880354865834735,0.882597451239924,0.935838493060162,0.939644590327079,0.928852506182046,0.91364308217175,0.955070700911998,0.950969061940486,0.962661741105909,0.968414647043368,0.981706124612813,0.972447808626224,0.916976283045662,0.923441867214489,0.917594689551918,0.911370524178222,0.94369213047642,0.971156753769281,0.975626847840944,0.952345583040599,0.9684598898119,0.981774852997013,0.962107031268257,0.737005399055787,0.75302699084847,0.707861723154469,0.699840341653674,0.532787656051026,0.526736034743399,0.746111406413985,0.821042392036007,0.706357279431511,0.649290946704154,0.156504385572748,0.887282350571,1,0.98220942541411,0.810335294068967,0.156504385572683,0.887282350571323,1,0.982209425414161,0.810335294069038,-0.0171624817083237,-0.0503437333314886,-0.0382689904199503,-0.0501032472657631,0.0324058805387443,0.0363224627352248,0.0845759544590164,-0.091854605130432,0.0716678090368068
"TmeanTotalAvg",0.00212189056104556,0.0874597890210475,0.0904721627721253,-0.782837997582144,0.0284318872431046,0.292016530070712,0.275640893704305,0.154495787999306,0.120845813182931,0.176292151655331,0.194048325083117,0.315969213064933,0.319956665394534,0.212548344891185,0.0392047352648311,0.902285232069283,0.899130974620508,0.922172975707412,0.904130308285847,0.91591207643177,0.953316286334134,0.918798295259361,0.94153973789898,0.941909605521593,0.961838849888989,0.949044239993629,0.930445698975727,0.923488332498183,0.945795709080517,0.921663513966252,0.933528285362697,0.96795705009936,0.980465487906786,0.931624840839248,0.843882071407769,0.961438998041337,0.950748104720613,0.947447873070126,0.972366685063546,0.987648403709994,0.986128012605815,0.982369797846251,0.991752442922896,0.978810315642271,0.922327668629865,0.658870088154253,0.667783868800269,0.632808888505607,0.592801787554705,0.410148921798999,0.39549253145463,0.657006253371766,0.746955027757188,0.580591161702108,0.510488552945753,0.263894036763059,0.958110302213794,0.982209425414346,1,0.685881004673072,0.263894036763002,0.958110302213994,0.982209425414161,1,0.68588100467316,-0.0284283348094576,-0.0445786286293383,-0.0163699397168844,-0.0360798134321874,0.0395509695486308,0.0615843676256593,0.0907455740967516,-0.0741812387290633,0.0441108188584969
